C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\Cartao.1_M1.xdf;03.10.19;11:51:52;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
Unit;s;Pa;s;Pa;Hz;;;Hz;;;Hz;Pa;;Hz;Pa;;Hz;°;Hz;°
Sensor;;;;;;;;;;;;;;;;;;;;
PointId;;;;;;;;;;;;;;;;;;;;
PointDir;;'';;'';;'';;;'';;;'';;;'';;;'';;''
Info1;;;;;;;;;;;;;;;;;;;;
Info2;;;;;;;;;;;;;;;;;;;;
Info3;;;;;;;;;;;;;;;;;;;;
Info4;;;;;;;;;;;;;;;;;;;;
Z Axis;;;;;;;;;;;;;;;;
;0,03;-3,64;0,03;4,87;504,00;1,39;-0,02;504,00;0,35;0,01;504,00;0,02;0,01;504,00;0,05;0,02;504,00;-0,85;504,00;0,85
;0,03;4,01;0,03;1,17;508,00;1,41;-0,02;508,00;0,34;0,00;508,00;-0,01;-0,01;508,00;-0,03;-0,01;508,00;-0,80;508,00;0,80
;0,03;6,16;0,03;0,03;512,00;1,45;-0,02;512,00;0,34;0,01;512,00;0,01;0,00;512,00;0,01;0,00;512,00;-0,88;512,00;0,88
;0,03;0,62;0,03;4,76;516,00;1,48;-0,02;516,00;0,33;0,01;516,00;-0,01;-0,01;516,00;-0,02;-0,03;516,00;-0,91;516,00;0,91
;0,03;2,47;0,03;5,11;520,00;1,51;-0,03;520,00;0,33;0,01;520,00;0,01;0,02;520,00;0,02;0,03;520,00;-1,09;520,00;1,09
;0,03;3,12;0,03;2,71;524,00;1,55;-0,03;524,00;0,33;0,01;524,00;-0,00;-0,01;524,00;-0,01;-0,02;524,00;-1,22;524,00;1,22
;0,03;-1,31;0,03;0,35;528,00;1,59;-0,04;528,00;0,32;0,01;528,00;-0,00;0,01;528,00;-0,01;0,02;528,00;-1,28;528,00;1,28
;0,03;-2,87;0,03;-3,82;532,00;1,62;-0,04;532,00;0,32;0,01;532,00;-0,00;-0,01;532,00;-0,00;-0,01;532,00;-1,36;532,00;1,36
;0,03;0,77;0,03;-6,68;536,00;1,68;-0,04;536,00;0,31;0,01;536,00;-0,00;0,00;536,00;-0,00;0,00;536,00;-1,24;536,00;1,24
;0,03;1,88;0,03;-0,96;540,00;1,71;-0,04;540,00;0,31;0,01;540,00;0,00;-0,01;540,00;0,00;-0,02;540,00;-1,42;540,00;1,42
;0,03;-4,46;0,03;6,21;544,00;1,76;-0,04;544,00;0,30;0,01;544,00;0,01;0,01;544,00;0,03;0,02;544,00;-1,40;544,00;1,40
;0,03;1,35;0,03;2,78;548,00;1,79;-0,05;548,00;0,30;0,01;548,00;-0,01;0,00;548,00;-0,02;0,00;548,00;-1,53;548,00;1,53
;0,03;6,66;0,03;-1,52;552,00;1,85;-0,05;552,00;0,29;0,01;552,00;-0,00;0,00;552,00;-0,00;0,00;552,00;-1,63;552,00;1,63
;0,03;0,10;0,03;1,71;556,00;1,90;-0,06;556,00;0,29;0,01;556,00;0,01;-0,01;556,00;0,01;-0,02;556,00;-1,80;556,00;1,80
;0,03;-1,15;0,03;3,22;560,00;1,95;-0,06;560,00;0,28;0,01;560,00;-0,00;0,01;560,00;-0,00;0,02;560,00;-1,89;560,00;1,89
;0,03;0,63;0,03;0,28;564,00;2,01;-0,07;564,00;0,28;0,01;564,00;-0,00;-0,00;564,00;-0,01;-0,01;564,00;-2,13;564,00;2,13
;0,03;-2,55;0,03;-2,39;568,00;2,07;-0,07;568,00;0,27;0,01;568,00;-0,00;-0,00;568,00;-0,00;-0,00;568,00;-1,99;568,00;1,99
;0,03;-0,73;0,03;-4,96;572,00;2,12;-0,08;572,00;0,27;0,01;572,00;-0,00;0,00;572,00;-0,01;0,00;572,00;-2,06;572,00;2,06
;0,04;3,71;0,04;-2,92;576,00;2,20;-0,09;576,00;0,26;0,01;576,00;0,01;0,00;576,00;0,02;0,01;576,00;-2,39;576,00;2,39
;0,04;6,78;0,04;6,43;580,00;2,25;-0,11;580,00;0,26;0,01;580,00;0,00;0,00;580,00;0,00;0,00;580,00;-2,74;580,00;2,74
;0,04;4,64;0,04;15,22;584,00;2,34;-0,11;584,00;0,25;0,01;584,00;-0,00;-0,01;584,00;-0,01;-0,03;584,00;-2,64;584,00;2,64
;0,04;8,30;0,04;12,44;588,00;2,41;-0,12;588,00;0,24;0,01;588,00;-0,00;0,01;588,00;-0,01;0,02;588,00;-2,74;588,00;2,74
;0,04;13,05;0,04;6,03;592,00;2,51;-0,13;592,00;0,24;0,01;592,00;0,00;0,00;592,00;0,01;0,01;592,00;-2,95;592,00;2,95
;0,04;6,99;0,04;5,78;596,00;2,58;-0,13;596,00;0,23;0,01;596,00;-0,00;-0,01;596,00;-0,02;-0,02;596,00;-2,90;596,00;2,90
;0,04;2,65;0,04;6,65;600,00;2,70;-0,16;600,00;0,22;0,01;600,00;0,00;0,00;600,00;0,00;0,01;600,00;-3,37;600,00;3,37
;0,04;0,32;0,04;2,91;604,00;2,79;-0,17;604,00;0,22;0,01;604,00;0,00;0,00;604,00;0,01;0,00;604,00;-3,40;604,00;3,40
;0,04;-2,29;0,04;-3,34;608,00;2,88;-0,18;608,00;0,21;0,01;608,00;0,00;-0,00;608,00;0,00;-0,01;608,00;-3,56;608,00;3,56
;0,04;-1,67;0,04;-8,25;612,00;3,02;-0,22;612,00;0,21;0,01;612,00;-0,00;0,01;612,00;-0,02;0,02;612,00;-4,09;612,00;4,09
;0,04;-0,88;0,04;-6,16;616,00;3,13;-0,23;616,00;0,20;0,01;616,00;0,00;-0,00;616,00;0,01;-0,01;616,00;-4,24;616,00;4,24
;0,04;-0,73;0,04;1,41;620,00;3,29;-0,25;620,00;0,19;0,01;620,00;0,00;0,00;620,00;0,01;0,02;620,00;-4,43;620,00;4,43
;0,04;0,52;0,04;6,73;624,00;3,44;-0,29;624,00;0,18;0,02;624,00;-0,00;-0,00;624,00;-0,02;-0,01;624,00;-4,80;624,00;4,80
;0,04;3,99;0,04;5,14;628,00;3,59;-0,32;628,00;0,18;0,02;628,00;0,01;0,00;628,00;0,02;0,00;628,00;-5,09;628,00;5,09
;0,04;5,16;0,04;2,71;632,00;3,78;-0,37;632,00;0,17;0,02;632,00;-0,00;-0,01;632,00;-0,02;-0,02;632,00;-5,51;632,00;5,51
;0,04;-2,09;0,04;1,56;636,00;3,96;-0,43;636,00;0,16;0,02;636,00;0,00;0,01;636,00;0,01;0,03;636,00;-6,12;636,00;6,12
;0,04;-2,20;0,04;-2,84;640,00;4,16;-0,49;640,00;0,16;0,02;640,00;-0,00;-0,00;640,00;-0,00;-0,01;640,00;-6,68;640,00;6,68
;0,04;-5,69;0,04;-6,42;644,00;4,38;-0,53;644,00;0,15;0,02;644,00;-0,00;-0,00;644,00;-0,02;0,00;644,00;-6,77;644,00;6,77
;0,04;-13,71;0,04;-10,26;648,00;4,69;-0,64;648,00;0,14;0,02;648,00;0,01;-0,00;648,00;0,04;-0,01;648,00;-7,73;648,00;7,73
;0,04;-6,42;0,04;-15,64;652,00;5,00;-0,76;652,00;0,13;0,02;652,00;-0,00;0,00;652,00;-0,03;0,01;652,00;-8,78;652,00;8,78
;0,04;-4,39;0,04;-11,74;656,00;5,35;-0,85;656,00;0,12;0,02;656,00;0,00;-0,00;656,00;0,01;-0,01;656,00;-8,98;656,00;8,98
;0,04;-2,38;0,04;0,48;660,00;5,66;-1,01;660,00;0,12;0,02;660,00;-0,00;0,00;660,00;-0,00;0,01;660,00;-10,03;660,00;10,03
;0,04;1,43;0,04;9,25;664,00;6,10;-1,19;664,00;0,11;0,02;664,00;0,00;-0,00;664,00;0,00;-0,01;664,00;-11,18;664,00;11,18
;0,04;8,53;0,04;9,79;668,00;6,64;-1,53;668,00;0,10;0,02;668,00;0,00;0,00;668,00;0,01;0,01;668,00;-13,06;668,00;13,06
;0,04;11,84;0,04;9,45;672,00;7,22;-1,86;672,00;0,09;0,02;672,00;-0,00;-0,00;672,00;-0,02;-0,01;672,00;-14,32;672,00;14,32
;0,04;2,24;0,04;9,68;676,00;7,84;-2,31;676,00;0,08;0,02;676,00;0,00;0,00;676,00;0,02;-0,00;676,00;-16,21;676,00;16,21
;0,04;1,99;0,04;2,50;680,00;8,57;-2,95;680,00;0,07;0,03;680,00;-0,00;-0,00;680,00;-0,02;-0,00;680,00;-18,86;680,00;18,86
;0,04;-2,24;0,04;-4,77;684,00;9,37;-3,83;684,00;0,06;0,03;684,00;0,00;0,00;684,00;0,02;0,01;684,00;-22,62;684,00;22,62
;0,04;-11,52;0,04;-10,74;688,00;10,51;-4,93;688,00;0,06;0,03;688,00;-0,00;-0,00;688,00;-0,01;-0,01;688,00;-25,17;688,00;25,17
;0,04;-5,01;0,04;-14,98;692,00;11,33;-6,71;692,00;0,05;0,03;692,00;-0,00;-0,00;692,00;-0,01;-0,00;692,00;-30,64;692,00;30,64
;0,04;-3,58;0,04;-9,93;696,00;11,58;-9,46;696,00;0,04;0,03;696,00;0,00;0,00;696,00;0,02;-0,00;696,00;-39,24;696,00;39,24
;0,04;3,07;0,04;3,52;700,00;11,31;-12,40;700,00;0,03;0,03;700,00;-0,00;-0,00;700,00;-0,02;-0,00;700,00;-47,31;700,00;47,31
;0,04;6,60;0,04;15,12;704,00;10,14;-15,64;704,00;0,02;0,03;704,00;-0,00;0,00;704,00;0,02;0,02;704,00;-57,01;704,00;57,01
;0,04;11,77;0,04;17,63;708,00;6,66;-17,83;708,00;0,01;0,04;708,00;0,00;-0,00;708,00;-0,02;-0,04;708,00;-69,63;708,00;69,63
;0,04;14,65;0,04;14,12;712,00;2,69;-18,19;712,00;0,01;0,04;712,00;0,00;0,00;712,00;0,02;0,00;712,00;-81,05;712,00;81,05
;0,04;4,82;0,04;9,33;716,00;0,05;-19,62;716,00;0,00;0,04;716,00;-0,00;-0,00;716,00;-0,00;0,02;716,00;-90,01;716,00;90,01
;0,04;1,78;0,04;0,22;720,00;-3,45;-20,26;720,00;-0,01;0,04;720,00;-0,00;-0,00;720,00;-0,01;0,02;720,00;-99,67;720,00;99,67
;0,04;-3,52;0,04;-7,14;724,00;-8,10;-19,37;724,00;-0,01;0,03;724,00;0,00;0,00;724,00;0,03;-0,04;724,00;-112,61;724,00;112,61
;0,04;-9,45;0,04;-11,12;728,00;-13,27;-16,09;728,00;-0,02;0,03;728,00;-0,00;-0,00;728,00;-0,02;0,02;728,00;-129,62;728,00;129,62
;0,04;-6,48;0,04;-11,82;732,00;-13,82;-11,09;732,00;-0,03;0,03;732,00;0,00;-0,00;732,00;-0,01;-0,00;732,00;-141,05;732,00;141,05
;0,04;-6,21;0,04;-7,93;736,00;-12,19;-6,18;736,00;-0,05;0,03;736,00;-0,00;0,00;736,00;0,04;-0,01;736,00;-153,17;736,00;153,17
;0,05;2,32;0,05;-0,49;740,00;-10,81;-5,05;740,00;-0,06;0,03;740,00;0,00;-0,00;740,00;-0,03;0,03;740,00;-154,99;740,00;154,99
;0,05;5,43;0,05;8,93;744,00;-9,57;-3,46;744,00;-0,07;0,03;744,00;0,00;0,00;744,00;0,01;-0,05;744,00;-160,15;744,00;160,15
;0,05;6,24;0,05;14,18;748,00;-8,53;-2,46;748,00;-0,08;0,02;748,00;-0,00;-0,00;748,00;-0,01;0,04;748,00;-163,96;748,00;163,96
;0,05;8,07;0,05;11,02;752,00;-7,57;-2,17;752,00;-0,10;0,03;752,00;0,00;0,00;752,00;0,01;-0,03;752,00;-163,98;752,00;163,98
;0,05;2,92;0,05;3,96;756,00;-6,95;-1,74;756,00;-0,11;0,03;756,00;-0,00;-0,01;756,00;0,00;0,04;756,00;-165,93;756,00;165,93
;0,05;-0,55;0,05;-4,21;760,00;-6,32;-1,51;760,00;-0,12;0,03;760,00;0,00;0,00;760,00;0,00;-0,03;760,00;-166,56;760,00;166,56
;0,05;-3,03;0,05;-7,83;764,00;-5,80;-1,35;764,00;-0,13;0,03;764,00;0,00;-0,00;764,00;-0,01;0,01;764,00;-166,84;764,00;166,84
;0,05;-10,50;0,05;-7,51;768,00;-5,36;-1,20;768,00;-0,14;0,03;768,00;0,00;0,00;768,00;0,00;-0,03;768,00;-167,32;768,00;167,32
;0,05;-6,59;0,05;-8,76;772,00;-5,01;-1,05;772,00;-0,15;0,03;772,00;-0,00;-0,01;772,00;0,01;0,05;772,00;-168,18;772,00;168,18
;0,05;-7,64;0,05;-8,29;776,00;-4,69;-0,92;776,00;-0,17;0,03;776,00;0,00;0,01;776,00;-0,00;-0,07;776,00;-168,86;776,00;168,86
;0,05;-5,67;0,05;-6,89;780,00;-4,45;-0,85;780,00;-0,18;0,03;780,00;0,01;-0,01;780,00;-0,06;0,07;780,00;-169,14;780,00;169,14
;0,05;-1,66;0,05;-3,14;784,00;-4,23;-0,74;784,00;-0,19;0,03;784,00;-0,02;0,02;784,00;0,09;-0,06;784,00;-170,08;784,00;170,08
;0,05;-7,21;0,05;0,16;788,00;-3,99;-0,71;788,00;-0,20;0,04;788,00;0,01;-0,01;788,00;-0,05;0,05;788,00;-169,88;788,00;169,88
;0,05;0,04;0,05;-2,05;792,00;-3,80;-0,63;792,00;-0,21;0,04;792,00;-0,01;0,00;792,00;0,03;-0,01;792,00;-170,57;792,00;170,57
;0,05;-2,09;0,05;-3,37;796,00;-3,54;-0,57;796,00;-0,23;0,04;796,00;0,01;-0,00;796,00;-0,03;0,01;796,00;-170,84;796,00;170,84
;0,05;-2,67;0,05;-2,94;800,00;-3,40;-0,51;800,00;-0,24;0,04;800,00;0,01;0,02;800,00;-0,02;-0,10;800,00;-171,56;800,00;171,56
;0,05;-0,29;0,05;-1,61;804,00;-3,24;-0,51;804,00;-0,25;0,04;804,00;-0,02;-0,04;804,00;0,05;0,17;804,00;-171,12;804,00;171,12
;0,05;-4,30;0,05;-0,12;808,00;-3,12;-0,49;808,00;-0,26;0,04;808,00;-0,00;0,05;808,00;0,03;-0,16;808,00;-171,13;808,00;171,13
;0,05;4,93;0,05;-1,15;812,00;-2,99;-0,48;812,00;-0,27;0,04;812,00;0,05;-0,03;812,00;-0,16;0,09;812,00;-170,80;812,00;170,80
;0,05;2,72;0,05;3,33;816,00;-2,88;-0,43;816,00;-0,29;0,04;816,00;-0,06;-0,02;816,00;0,18;0,10;816,00;-171,53;816,00;171,53
;0,05;0,84;0,05;6,16;820,00;-2,81;-0,42;820,00;-0,30;0,04;820,00;0,02;0,08;820,00;-0,02;-0,26;820,00;-171,46;820,00;171,46
;0,05;7,45;0,05;5,36;824,00;-2,68;-0,42;824,00;-0,31;0,05;824,00;0,02;-0,03;824,00;-0,06;0,08;824,00;-171,08;824,00;171,08
;0,05;1,14;0,05;4,05;828,00;-2,60;-0,37;828,00;-0,32;0,05;828,00;-0,02;-0,06;828,00;0,03;0,17;828,00;-171,86;828,00;171,86
;0,05;4,96;0,05;2,00;832,00;-2,53;-0,36;832,00;-0,33;0,05;832,00;0,02;0,04;832,00;-0,05;-0,13;832,00;-172,04;832,00;172,04
;0,05;2,25;0,05;1,32;836,00;-2,42;-0,33;836,00;-0,35;0,05;836,00;-0,01;-0,01;836,00;0,02;0,04;836,00;-172,26;836,00;172,26
;0,05;-0,76;0,05;2,04;840,00;-2,35;-0,32;840,00;-0,36;0,05;840,00;0,00;0,01;840,00;0,00;-0,02;840,00;-172,13;840,00;172,13
;0,05;2,57;0,05;0,08;844,00;-2,28;-0,31;844,00;-0,38;0,05;844,00;-0,01;0,01;844,00;0,04;-0,02;844,00;-172,20;844,00;172,20
;0,05;-1,13;0,05;0,25;848,00;-2,20;-0,30;848,00;-0,39;0,05;848,00;0,03;-0,02;848,00;-0,08;0,05;848,00;-172,08;848,00;172,08
;0,05;1,32;0,05;-0,98;852,00;-2,15;-0,29;852,00;-0,40;0,05;852,00;-0,03;0,00;852,00;0,06;0,00;852,00;-172,24;852,00;172,24
;0,05;2,15;0,05;1,02;856,00;-2,08;-0,26;856,00;-0,42;0,05;856,00;0,01;0,02;856,00;-0,01;-0,04;856,00;-172,91;856,00;172,91
;0,05;-2,92;0,05;2,13;860,00;-2,02;-0,26;860,00;-0,43;0,06;860,00;-0,00;-0,01;860,00;0,00;0,02;860,00;-172,52;860,00;172,52
;0,05;1,87;0,05;0,35;864,00;-1,97;-0,25;864,00;-0,45;0,06;864,00;-0,01;-0,00;864,00;0,02;0,01;864,00;-172,62;864,00;172,62
;0,05;-4,83;0,05;-2,37;868,00;-1,91;-0,25;868,00;-0,46;0,06;868,00;0,01;-0,01;868,00;-0,02;0,01;868,00;-172,72;868,00;172,72
;0,05;-4,56;0,05;-5,96;872,00;-1,85;-0,24;872,00;-0,48;0,06;872,00;-0,00;0,01;872,00;0,01;-0,01;872,00;-172,60;872,00;172,60
;0,05;-3,06;0,05;-8,49;876,00;-1,81;-0,24;876,00;-0,49;0,07;876,00;-0,00;0,00;876,00;0,01;-0,01;876,00;-172,35;876,00;172,35
;0,05;-5,20;0,05;-4,98;880,00;-1,77;-0,24;880,00;-0,50;0,07;880,00;0,02;-0,01;880,00;-0,04;0,00;880,00;-172,19;880,00;172,19
;0,05;-2,90;0,05;-1,64;884,00;-1,72;-0,23;884,00;-0,52;0,07;884,00;-0,01;0,01;884,00;0,03;-0,01;884,00;-172,22;884,00;172,22
;0,05;-4,02;0,05;0,31;888,00;-1,67;-0,22;888,00;-0,54;0,07;888,00;-0,01;-0,01;888,00;0,01;0,02;888,00;-172,39;888,00;172,39
;0,05;-1,38;0,05;-2,68;892,00;-1,64;-0,23;892,00;-0,55;0,08;892,00;-0,01;0,00;892,00;0,01;-0,00;892,00;-172,16;892,00;172,16
;0,05;2,60;0,05;-2,55;896,00;-1,60;-0,22;896,00;-0,56;0,08;896,00;0,01;0,01;896,00;-0,02;-0,01;896,00;-172,13;896,00;172,13
;0,05;-4,69;0,05;0,34;900,00;-1,57;-0,22;900,00;-0,58;0,08;900,00;-0,00;0,00;900,00;0,01;-0,00;900,00;-172,04;900,00;172,04
;0,06;-0,41;0,06;0,36;904,00;-1,53;-0,21;904,00;-0,60;0,08;904,00;0,00;-0,01;904,00;-0,01;0,01;904,00;-172,18;904,00;172,18
;0,06;-4,89;0,06;-2,36;908,00;-1,50;-0,21;908,00;-0,61;0,09;908,00;-0,00;-0,00;908,00;0,00;0,00;908,00;-171,97;908,00;171,97
;0,06;-4,03;0,06;-6,54;912,00;-1,46;-0,21;912,00;-0,62;0,09;912,00;0,01;0,01;912,00;-0,01;-0,02;912,00;-171,88;912,00;171,88
;0,06;1,48;0,06;-7,49;916,00;-1,44;-0,21;916,00;-0,64;0,09;916,00;-0,00;-0,02;916,00;-0,00;0,03;916,00;-171,81;916,00;171,81
;0,06;-5,15;0,06;-0,02;920,00;-1,40;-0,20;920,00;-0,66;0,09;920,00;-0,02;0,01;920,00;0,02;-0,00;920,00;-171,89;920,00;171,89
;0,06;1,08;0,06;2,67;924,00;-1,38;-0,20;924,00;-0,67;0,10;924,00;0,02;-0,00;924,00;-0,03;0,00;924,00;-171,75;924,00;171,75
;0,06;5,18;0,06;4,50;928,00;-1,35;-0,20;928,00;-0,68;0,10;928,00;-0,01;0,01;928,00;0,02;-0,01;928,00;-171,55;928,00;171,55
;0,06;2,17;0,06;4,77;932,00;-1,33;-0,20;932,00;-0,70;0,11;932,00;0,01;-0,01;932,00;-0,02;0,01;932,00;-171,41;932,00;171,41
;0,06;10,72;0,06;5,26;936,00;-1,30;-0,20;936,00;-0,71;0,11;936,00;-0,01;-0,00;936,00;0,02;0,00;936,00;-171,41;936,00;171,41
;0,06;6,80;0,06;8,13;940,00;-1,27;-0,20;940,00;-0,73;0,11;940,00;0,01;0,00;940,00;-0,02;-0,00;940,00;-171,17;940,00;171,17
;0,06;10,13;0,06;12,24;944,00;-1,25;-0,20;944,00;-0,75;0,12;944,00;-0,02;0,01;944,00;0,02;-0,01;944,00;-170,97;944,00;170,97
;0,06;4,31;0,06;11,02;948,00;-1,23;-0,20;948,00;-0,76;0,12;948,00;0,02;-0,01;948,00;-0,02;0,01;948,00;-170,94;948,00;170,94
;0,06;8,15;0,06;4,55;952,00;-1,21;-0,19;952,00;-0,78;0,13;952,00;-0,01;0,00;952,00;0,01;-0,00;952,00;-170,85;952,00;170,85
;0,06;5,93;0,06;0,98;956,00;-1,19;-0,19;956,00;-0,79;0,13;956,00;0,01;-0,00;956,00;-0,01;-0,00;956,00;-170,70;956,00;170,70
;0,06;-3,54;0,06;1,82;960,00;-1,17;-0,20;960,00;-0,81;0,14;960,00;-0,01;0,01;960,00;0,01;-0,01;960,00;-170,42;960,00;170,42
;0,06;-0,96;0,06;-2,43;964,00;-1,16;-0,20;964,00;-0,82;0,14;964,00;0,00;-0,01;964,00;-0,00;0,02;964,00;-170,12;964,00;170,12
;0,06;-1,28;0,06;-4,72;968,00;-1,13;-0,20;968,00;-0,84;0,15;968,00;0,01;0,02;968,00;-0,00;-0,02;968,00;-169,81;968,00;169,81
;0,06;-4,85;0,06;-4,37;972,00;-1,12;-0,20;972,00;-0,85;0,15;972,00;-0,01;-0,01;972,00;0,00;0,02;972,00;-169,77;972,00;169,77
;0,06;-3,77;0,06;-3,26;976,00;-1,10;-0,20;976,00;-0,86;0,16;976,00;-0,00;0,01;976,00;0,01;-0,01;976,00;-169,51;976,00;169,51
;0,06;-6,87;0,06;-4,54;980,00;-1,09;-0,20;980,00;-0,87;0,16;980,00;0,00;-0,01;980,00;-0,00;0,01;980,00;-169,64;980,00;169,64
;0,06;-3,51;0,06;-5,86;984,00;-1,07;-0,20;984,00;-0,89;0,16;984,00;0,00;0,01;984,00;-0,00;-0,01;984,00;-169,61;984,00;169,61
;0,06;-7,62;0,06;-6,74;988,00;-1,06;-0,20;988,00;-0,90;0,17;988,00;-0,01;-0,01;988,00;0,01;0,02;988,00;-169,49;988,00;169,49
;0,06;-4,33;0,06;-6,87;992,00;-1,05;-0,20;992,00;-0,92;0,17;992,00;0,01;0,01;992,00;-0,01;-0,01;992,00;-169,34;992,00;169,34
;0,06;-1,66;0,06;-4,74;996,00;-1,03;-0,19;996,00;-0,93;0,17;996,00;-0,01;-0,00;996,00;0,01;0,00;996,00;-169,42;996,00;169,42
;0,06;-1,60;0,06;0,92;1000,00;-1,02;-0,19;1000,00;-0,95;0,18;1000,00;0,00;-0,01;1000,00;-0,00;0,01;1000,00;-169,27;1000,00;169,27
;0,06;1,53;0,06;3,65;1004,00;-1,01;-0,19;1004,00;-0,96;0,18;1004,00;0,00;0,01;1004,00;0,00;-0,01;1004,00;-169,10;1004,00;169,10
;0,06;2,42;0,06;4,32;1008,00;-1,00;-0,19;1008,00;-0,97;0,19;1008,00;-0,00;-0,01;1008,00;-0,00;0,01;1008,00;-169,13;1008,00;169,13
;0,06;2,76;0,06;2,51;1012,00;-0,99;-0,19;1012,00;-0,99;0,19;1012,00;0,00;0,00;1012,00;-0,00;-0,00;1012,00;-169,05;1012,00;169,05
;0,06;-1,11;0,06;1,36;1016,00;-0,97;-0,19;1016,00;-1,00;0,19;1016,00;0,00;0,01;1016,00;-0,00;-0,01;1016,00;-169,02;1016,00;169,02
;0,06;-4,11;0,06;-3,82;1020,00;-0,96;-0,19;1020,00;-1,01;0,20;1020,00;0,00;-0,01;1020,00;-0,00;0,01;1020,00;-169,06;1020,00;169,06
;0,06;-0,10;0,06;-6,67;1024,00;-0,95;-0,19;1024,00;-1,03;0,20;1024,00;-0,01;0,02;1024,00;0,02;-0,01;1024,00;-168,92;1024,00;168,92
;0,06;-7,27;0,06;-5,24;1028,00;-0,95;-0,18;1028,00;-1,04;0,20;1028,00;0,01;-0,01;1028,00;-0,01;0,01;1028,00;-169,01;1028,00;169,01
;0,06;-4,07;0,06;-3,54;1032,00;-0,93;-0,18;1032,00;-1,06;0,20;1032,00;0,00;0,00;1032,00;-0,00;-0,00;1032,00;-169,23;1032,00;169,23
;0,06;-5,59;0,06;-4,21;1036,00;-0,92;-0,17;1036,00;-1,08;0,20;1036,00;-0,00;-0,00;1036,00;0,00;0,00;1036,00;-169,25;1036,00;169,25
;0,06;-0,47;0,06;-4,44;1040,00;-0,91;-0,17;1040,00;-1,09;0,21;1040,00;-0,00;0,00;1040,00;0,00;-0,00;1040,00;-169,16;1040,00;169,16
;0,06;1,44;0,06;-1,18;1044,00;-0,90;-0,17;1044,00;-1,11;0,21;1044,00;-0,00;0,00;1044,00;0,00;0,00;1044,00;-169,16;1044,00;169,16
;0,06;-1,82;0,06;4,53;1048,00;-0,89;-0,17;1048,00;-1,12;0,21;1048,00;0,02;0,01;1048,00;-0,01;-0,01;1048,00;-169,23;1048,00;169,23
;0,06;1,43;0,06;3,46;1052,00;-0,88;-0,17;1052,00;-1,14;0,22;1052,00;-0,01;-0,01;1052,00;0,01;0,01;1052,00;-169,27;1052,00;169,27
;0,06;2,04;0,06;1,05;1056,00;-0,86;-0,16;1056,00;-1,16;0,22;1056,00;0,01;0,01;1056,00;-0,01;-0,01;1056,00;-169,22;1056,00;169,22
;0,06;-3,27;0,06;-2,07;1060,00;-0,85;-0,16;1060,00;-1,18;0,23;1060,00;-0,02;-0,01;1060,00;0,02;0,01;1060,00;-169,12;1060,00;169,12
;0,06;-0,44;0,06;-4,33;1064,00;-0,84;-0,17;1064,00;-1,19;0,24;1064,00;0,02;0,01;1064,00;-0,01;-0,01;1064,00;-168,84;1064,00;168,84
;0,07;-4,03;0,07;-4,49;1068,00;-0,83;-0,16;1068,00;-1,22;0,24;1068,00;0,00;-0,00;1068,00;-0,00;0,00;1068,00;-168,84;1068,00;168,84
;0,07;0,21;0,07;-1,84;1072,00;-0,82;-0,16;1072,00;-1,23;0,25;1072,00;-0,02;-0,00;1072,00;0,02;0,00;1072,00;-168,71;1072,00;168,71
;0,07;-2,65;0,07;1,05;1076,00;-0,81;-0,16;1076,00;-1,25;0,25;1076,00;0,02;0,00;1076,00;-0,01;-0,01;1076,00;-168,57;1076,00;168,57
;0,07;0,67;0,07;1,11;1080,00;-0,80;-0,17;1080,00;-1,26;0,26;1080,00;-0,00;-0,00;1080,00;0,00;0,00;1080,00;-168,24;1080,00;168,24
;0,07;4,38;0,07;0,71;1084,00;-0,79;-0,17;1084,00;-1,27;0,27;1084,00;0,01;-0,01;1084,00;-0,01;0,01;1084,00;-167,97;1084,00;167,97
;0,07;0,36;0,07;3,52;1088,00;-0,79;-0,17;1088,00;-1,28;0,28;1088,00;-0,01;0,01;1088,00;0,01;-0,01;1088,00;-167,82;1088,00;167,82
;0,07;1,96;0,07;3,08;1092,00;-0,78;-0,17;1092,00;-1,30;0,29;1092,00;-0,01;-0,01;1092,00;0,01;0,01;1092,00;-167,45;1092,00;167,45
;0,07;4,43;0,07;1,84;1096,00;-0,77;-0,17;1096,00;-1,30;0,29;1096,00;0,02;0,01;1096,00;-0,01;-0,01;1096,00;-167,30;1096,00;167,30
;0,07;2,65;0,07;2,65;1100,00;-0,77;-0,18;1100,00;-1,31;0,30;1100,00;0,00;0,01;1100,00;0,00;-0,01;1100,00;-167,15;1100,00;167,15
;0,07;1,58;0,07;3,86;1104,00;-0,77;-0,18;1104,00;-1,32;0,30;1104,00;-0,02;-0,04;1104,00;0,01;0,03;1104,00;-167,02;1104,00;167,02
