C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\Cortica.3_M2.xdf;03.10.19;11:54:33;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
Unit;s;Pa;s;Pa;Hz;;;Hz;;;Hz;Pa;;Hz;Pa;;Hz;°;Hz;°
Sensor;;;;;;;;;;;;;;;;;;;;
PointId;;;;;;;;;;;;;;;;;;;;
PointDir;;'';;'';;'';;;'';;;'';;;'';;;'';;''
Info1;;;;;;;;;;;;;;;;;;;;
Info2;;;;;;;;;;;;;;;;;;;;
Info3;;;;;;;;;;;;;;;;;;;;
Info4;;;;;;;;;;;;;;;;;;;;
Z Axis;;;;;;;;;;;;;;;;
;4,09;-0,24;4,09;2,76;;;;;;;;;;;;;;;;
;4,09;0,44;4,09;1,26;;;;;;;;;;;;;;;;
;4,09;2,23;4,09;0,25;;;;;;;;;;;;;;;;
;4,09;2,25;4,09;2,21;;;;;;;;;;;;;;;;
;4,09;1,54;4,09;0,19;;;;;;;;;;;;;;;;
;4,09;-0,29;4,09;-0,31;;;;;;;;;;;;;;;;
;4,09;-2,24;4,09;-0,80;;;;;;;;;;;;;;;;
;4,09;-2,40;4,09;-0,13;;;;;;;;;;;;;;;;
;4,09;0,10;4,09;-0,81;;;;;;;;;;;;;;;;
;4,09;0,85;4,09;-2,84;;;;;;;;;;;;;;;;
;4,09;-1,30;4,09;1,95;;;;;;;;;;;;;;;;
;4,09;-0,73;4,09;1,05;;;;;;;;;;;;;;;;
;4,09;1,91;4,09;-0,34;;;;;;;;;;;;;;;;
;4,09;2,63;4,09;2,30;;;;;;;;;;;;;;;;
;4,09;2,20;4,09;0,58;;;;;;;;;;;;;;;;
;4,09;0,31;4,09;-0,09;;;;;;;;;;;;;;;;
;4,09;-2,09;4,09;-0,38;;;;;;;;;;;;;;;;
;4,10;-2,37;4,10;0,24;;;;;;;;;;;;;;;;
;4,10;0,34;4,10;-0,47;;;;;;;;;;;;;;;;
;4,10;1,58;4,10;-2,30;;;;;;;;;;;;;;;;
;4,10;-0,61;4,10;1,27;;;;;;;;;;;;;;;;
;4,10;-1,39;4,10;0,71;;;;;;;;;;;;;;;;
;4,10;0,31;4,10;-0,40;;;;;;;;;;;;;;;;
;4,10;1,45;4,10;0,08;;;;;;;;;;;;;;;;
;4,10;0,59;4,10;-1,34;;;;;;;;;;;;;;;;
;4,10;-2,16;4,10;-1,64;;;;;;;;;;;;;;;;
;4,10;-4,48;4,10;-1,49;;;;;;;;;;;;;;;;
;4,10;-3,01;4,10;0,20;;;;;;;;;;;;;;;;
;4,10;1,76;4,10;-0,41;;;;;;;;;;;;;;;;
;4,10;3,75;4,10;-1,47;;;;;;;;;;;;;;;;
;4,10;0,62;4,10;3,25;;;;;;;;;;;;;;;;
;4,10;-0,10;4,10;2,12;;;;;;;;;;;;;;;;
;4,10;1,31;4,10;-0,55;;;;;;;;;;;;;;;;
;4,10;1,63;4,10;0,90;;;;;;;;;;;;;;;;
;4,10;-0,05;4,10;-1,79;;;;;;;;;;;;;;;;
;4,10;-2,74;4,10;-1,28;;;;;;;;;;;;;;;;
;4,10;-4,28;4,10;-1,59;;;;;;;;;;;;;;;;
;4,10;-2,46;4,10;-1,06;;;;;;;;;;;;;;;;
;4,10;1,05;4,10;0,16;;;;;;;;;;;;;;;;
;4,10;2,81;4,10;-2,05;;;;;;;;;;;;;;;;
;4,10;-0,10;4,10;1,69;;;;;;;;;;;;;;;;
;4,10;-1,38;4,10;0,72;;;;;;;;;;;;;;;;
;4,10;-1,02;4,10;-3,08;;;;;;;;;;;;;;;;
;4,10;-1,56;4,10;0,14;;;;;;;;;;;;;;;;
;4,10;-1,43;4,10;-1,28;;;;;;;;;;;;;;;;
;4,10;-0,36;4,10;-0,41;;;;;;;;;;;;;;;;
;4,10;0,32;4,10;0,62;;;;;;;;;;;;;;;;
;4,10;1,47;4,10;1,90;;;;;;;;;;;;;;;;
;4,10;3,21;4,10;2,47;;;;;;;;;;;;;;;;
;4,10;3,39;4,10;-0,49;;;;;;;;;;;;;;;;
;4,10;0,07;4,10;1,87;;;;;;;;;;;;;;;;
;4,10;-1,61;4,10;0,40;;;;;;;;;;;;;;;;
;4,10;-1,46;4,10;-2,90;;;;;;;;;;;;;;;;
;4,10;-1,80;4,10;-0,53;;;;;;;;;;;;;;;;
;4,10;-1,85;4,10;-2,55;;;;;;;;;;;;;;;;
;4,10;-1,76;4,10;0,15;;;;;;;;;;;;;;;;
;4,10;0,19;4,10;0,86;;;;;;;;;;;;;;;;
;4,10;2,37;4,10;-0,04;;;;;;;;;;;;;;;;
;4,11;2,91;4,11;3,13;;;;;;;;;;;;;;;;
;4,11;2,19;4,11;-0,67;;;;;;;;;;;;;;;;
;4,11;-0,60;4,11;1,06;;;;;;;;;;;;;;;;
;4,11;-1,71;4,11;1,00;;;;;;;;;;;;;;;;
;4,11;-0,55;4,11;-3,30;;;;;;;;;;;;;;;;
;4,11;-1,12;4,11;0,23;;;;;;;;;;;;;;;;
;4,11;-1,29;4,11;-1,75;;;;;;;;;;;;;;;;
;4,11;-1,55;4,11;-1,16;;;;;;;;;;;;;;;;
;4,11;-1,07;4,11;0,07;;;;;;;;;;;;;;;;
;4,11;-0,26;4,11;-1,57;;;;;;;;;;;;;;;;
;4,11;0,46;4,11;1,97;;;;;;;;;;;;;;;;
;4,11;1,30;4,11;-1,45;;;;;;;;;;;;;;;;
;4,11;0,04;4,11;0,34;;;;;;;;;;;;;;;;
;4,11;-0,84;4,11;1,88;;;;;;;;;;;;;;;;
;4,11;0,38;4,11;-1,51;;;;;;;;;;;;;;;;
;4,11;0,84;4,11;1,61;;;;;;;;;;;;;;;;
;4,11;1,03;4,11;0,13;;;;;;;;;;;;;;;;
;4,11;0,89;4,11;1,35;;;;;;;;;;;;;;;;
;4,11;1,22;4,11;1,71;;;;;;;;;;;;;;;;
;4,11;1,42;4,11;-0,95;;;;;;;;;;;;;;;;
;4,11;0,19;4,11;2,47;;;;;;;;;;;;;;;;
;4,11;0,36;4,11;-1,19;;;;;;;;;;;;;;;;
;4,11;-0,80;4,11;-1,34;;;;;;;;;;;;;;;;
;4,11;-1,85;4,11;1,15;;;;;;;;;;;;;;;;
;4,11;-0,81;4,11;-1,30;;;;;;;;;;;;;;;;
;4,11;1,23;4,11;1,69;;;;;;;;;;;;;;;;
;4,11;2,34;4,11;-0,36;;;;;;;;;;;;;;;;
;4,11;1,34;4,11;1,02;;;;;;;;;;;;;;;;
;4,11;-0,19;4,11;2,15;;;;;;;;;;;;;;;;
;4,11;0,38;4,11;-1,41;;;;;;;;;;;;;;;;
;4,11;-0,29;4,11;0,97;;;;;;;;;;;;;;;;
;4,11;0,23;4,11;0,10;;;;;;;;;;;;;;;;
;4,11;0,09;4,11;-0,79;;;;;;;;;;;;;;;;
;4,11;0,34;4,11;2,44;;;;;;;;;;;;;;;;
;4,11;1,17;4,11;-0,38;;;;;;;;;;;;;;;;
;4,11;2,12;4,11;2,62;;;;;;;;;;;;;;;;
;4,11;1,95;4,11;-1,01;;;;;;;;;;;;;;;;
;4,11;-0,77;4,11;-1,92;;;;;;;;;;;;;;;;
;4,11;-4,57;4,11;-0,18;;;;;;;;;;;;;;;;
;4,11;-4,09;4,11;-3,85;;;;;;;;;;;;;;;;
;4,11;-2,80;4,11;-3,10;;;;;;;;;;;;;;;;
;4,12;-1,91;4,12;-2,52;;;;;;;;;;;;;;;;
;4,12;-2,24;4,12;-2,66;;;;;;;;;;;;;;;;
;4,12;-2,27;4,12;-0,44;;;;;;;;;;;;;;;;
;4,12;-1,36;4,12;-1,57;;;;;;;;;;;;;;;;
;4,12;0,52;4,12;1,80;;;;;;;;;;;;;;;;
;4,12;2,72;4,12;0,40;;;;;;;;;;;;;;;;
;4,12;2,68;4,12;0,74;;;;;;;;;;;;;;;;
;4,12;0,80;4,12;3,70;;;;;;;;;;;;;;;;
;4,12;1,59;4,12;1,59;;;;;;;;;;;;;;;;
;4,12;2,68;4,12;1,17;;;;;;;;;;;;;;;;
;4,12;2,28;4,12;1,86;;;;;;;;;;;;;;;;
;4,12;1,08;4,12;1,56;;;;;;;;;;;;;;;;
;4,12;0,99;4,12;2,09;;;;;;;;;;;;;;;;
;4,12;1,44;4,12;0,25;;;;;;;;;;;;;;;;
;4,12;1,51;4,12;2,32;;;;;;;;;;;;;;;;
;4,12;1,80;4,12;0,48;;;;;;;;;;;;;;;;
;4,12;0,68;4,12;-0,73;;;;;;;;;;;;;;;;
;4,12;-1,31;4,12;1,89;;;;;;;;;;;;;;;;
;4,12;-0,46;4,12;-0,10;;;;;;;;;;;;;;;;
;4,12;1,32;4,12;-0,04;;;;;;;;;;;;;;;;
;4,12;1,44;4,12;0,65;;;;;;;;;;;;;;;;
;4,12;0,72;4,12;1,28;;;;;;;;;;;;;;;;
;4,12;0,68;4,12;1,12;;;;;;;;;;;;;;;;
;4,12;0,84;4,12;-0,61;;;;;;;;;;;;;;;;
;4,12;-0,14;4,12;0,60;;;;;;;;;;;;;;;;
;4,12;-0,58;4,12;-1,05;;;;;;;;;;;;;;;;
;4,12;-1,90;4,12;-3,20;;;;;;;;;;;;;;;;
;4,12;-3,70;4,12;-0,12;;;;;;;;;;;;;;;;
;4,12;-2,34;4,12;-1,63;;;;;;;;;;;;;;;;
;4,12;0,19;4,12;-1,04;;;;;;;;;;;;;;;;
;4,12;1,55;4,12;1,53;;;;;;;;;;;;;;;;
;4,12;2,28;4,12;0,86;;;;;;;;;;;;;;;;
;4,12;1,84;4,12;1,37;;;;;;;;;;;;;;;;
;4,12;0,43;4,12;0,16;;;;;;;;;;;;;;;;
;4,12;-0,93;4,12;0,27;;;;;;;;;;;;;;;;
;4,12;-1,03;4,12;-0,73;;;;;;;;;;;;;;;;
;4,12;-1,10;4,12;-2,69;;;;;;;;;;;;;;;;
;4,12;-2,32;4,12;-0,20;;;;;;;;;;;;;;;;
;4,12;-1,47;4,12;0,19;;;;;;;;;;;;;;;;
;4,12;1,13;4,12;-0,09;;;;;;;;;;;;;;;;
;4,13;2,72;4,13;1,49;;;;;;;;;;;;;;;;
;4,13;2,43;4,13;1,33;;;;;;;;;;;;;;;;
;4,13;1,30;4,13;1,68;;;;;;;;;;;;;;;;
;4,13;0,09;4,13;-0,58;;;;;;;;;;;;;;;;
;4,13;-1,48;4,13;-0,58;;;;;;;;;;;;;;;;
;4,13;-1,93;4,13;-0,74;;;;;;;;;;;;;;;;
;4,13;-1,63;4,13;-3,27;;;;;;;;;;;;;;;;
;4,13;-2,34;4,13;-0,46;;;;;;;;;;;;;;;;
;4,13;-1,30;4,13;0,25;;;;;;;;;;;;;;;;
;4,13;1,17;4,13;-1,09;;;;;;;;;;;;;;;;
;4,13;1,57;4,13;0,66;;;;;;;;;;;;;;;;
;4,13;0,45;4,13;0,38;;;;;;;;;;;;;;;;
;4,13;-0,43;4,13;0,88;;;;;;;;;;;;;;;;
;4,13;-0,13;4,13;-1,03;;;;;;;;;;;;;;;;
;4,13;-0,91;4,13;-1,56;;;;;;;;;;;;;;;;
;4,13;-1,77;4,13;0,01;;;;;;;;;;;;;;;;
;4,13;-1,73;4,13;-2,88;;;;;;;;;;;;;;;;
;4,13;-1,92;4,13;-0,71;;;;;;;;;;;;;;;;
;4,13;-1,30;4,13;0,04;;;;;;;;;;;;;;;;
;4,13;0,89;4,13;-0,60;;;;;;;;;;;;;;;;
;4,13;1,28;4,13;-0,45;;;;;;;;;;;;;;;;
;4,13;-0,16;4,13;0,58;;;;;;;;;;;;;;;;
;4,13;-0,80;4,13;0,68;;;;;;;;;;;;;;;;
;4,13;-0,10;4,13;-1,48;;;;;;;;;;;;;;;;
;4,13;-0,60;4,13;-0,27;;;;;;;;;;;;;;;;
;4,13;-0,66;4,13;0,62;;;;;;;;;;;;;;;;
;4,13;0,26;4,13;-0,08;;;;;;;;;;;;;;;;
;4,13;1,46;4,13;1,60;;;;;;;;;;;;;;;;
;4,13;2,18;4,13;1,43;;;;;;;;;;;;;;;;
;4,13;2,53;4,13;1,35;;;;;;;;;;;;;;;;
;4,13;0,98;4,13;0,01;;;;;;;;;;;;;;;;
;4,13;-1,05;4,13;0,84;;;;;;;;;;;;;;;;
;4,13;-1,08;4,13;1,38;;;;;;;;;;;;;;;;
;4,13;1,47;4,13;-1,31;;;;;;;;;;;;;;;;
;4,13;1,04;4,13;0,38;;;;;;;;;;;;;;;;
;4,13;0,48;4,13;2,30;;;;;;;;;;;;;;;;
;4,13;0,61;4,13;-0,85;;;;;;;;;;;;;;;;
;4,13;0,77;4,13;2,36;;;;;;;;;;;;;;;;
;4,13;1,52;4,13;1,73;;;;;;;;;;;;;;;;
;4,13;3,22;4,13;1,52;;;;;;;;;;;;;;;;
;4,13;2,49;4,13;0,39;;;;;;;;;;;;;;;;
;4,14;-0,32;4,14;0,48;;;;;;;;;;;;;;;;
;4,14;-1,84;4,14;2,21;;;;;;;;;;;;;;;;
;4,14;0,52;4,14;-1,67;;;;;;;;;;;;;;;;
;4,14;0,84;4,14;-1,00;;;;;;;;;;;;;;;;
;4,14;-0,53;4,14;0,51;;;;;;;;;;;;;;;;
;4,14;-1,81;4,14;-2,37;;;;;;;;;;;;;;;;
;4,14;-2,48;4,14;-0,80;;;;;;;;;;;;;;;;
;4,14;-2,22;4,14;-1,24;;;;;;;;;;;;;;;;
;4,14;0,01;4,14;0,17;;;;;;;;;;;;;;;;
;4,14;1,54;4,14;-1,08;;;;;;;;;;;;;;;;
;4,14;0,62;4,14;0,29;;;;;;;;;;;;;;;;
;4,14;-0,60;4,14;2,37;;;;;;;;;;;;;;;;
;4,14;0,97;4,14;-0,12;;;;;;;;;;;;;;;;
;4,14;1,78;4,14;0,48;;;;;;;;;;;;;;;;
;4,14;0,92;4,14;-0,59;;;;;;;;;;;;;;;;
;4,14;-1,97;4,14;-2,16;;;;;;;;;;;;;;;;
;4,14;-4,32;4,14;-0,93;;;;;;;;;;;;;;;;
;4,14;-3,66;4,14;-2,89;;;;;;;;;;;;;;;;
;4,14;-1,42;4,14;-2,10;;;;;;;;;;;;;;;;
;4,14;-0,56;4,14;-2,75;;;;;;;;;;;;;;;;
;4,14;-1,95;4,14;-1,25;;;;;;;;;;;;;;;;
;4,14;-2,28;4,14;1,24;;;;;;;;;;;;;;;;
;4,14;0,54;4,14;-1,23;;;;;;;;;;;;;;;;
;4,14;1,93;4,14;0,47;;;;;;;;;;;;;;;;
;4,14;1,65;4,14;1,73;;;;;;;;;;;;;;;;
;4,14;0,71;4,14;-0,47;;;;;;;;;;;;;;;;
;4,14;-0,52;4,14;2,09;;;;;;;;;;;;;;;;
;4,14;0,38;4,14;0,54;;;;;;;;;;;;;;;;
;4,14;1,83;4,14;0,18;;;;;;;;;;;;;;;;
;4,14;1,44;4,14;0,45;;;;;;;;;;;;;;;;
;4,14;-0,33;4,14;0,43;;;;;;;;;;;;;;;;
;4,14;-0,48;4,14;3,20;;;;;;;;;;;;;;;;
;4,14;2,71;4,14;0,71;;;;;;;;;;;;;;;;
;4,14;4,01;4,14;1,61;;;;;;;;;;;;;;;;
;4,14;3,17;4,14;4,01;;;;;;;;;;;;;;;;
;4,14;1,90;4,14;-0,22;;;;;;;;;;;;;;;;
;4,14;-0,13;4,14;2,76;;;;;;;;;;;;;;;;
;4,14;0,12;4,14;0,07;;;;;;;;;;;;;;;;
;4,14;0,34;4,14;-2,29;;;;;;;;;;;;;;;;
;4,14;-1,44;4,14;0,34;;;;;;;;;;;;;;;;
;4,14;-2,50;4,14;-2,72;;;;;;;;;;;;;;;;
;4,15;-2,59;4,15;-0,53;;;;;;;;;;;;;;;;
;4,15;-1,10;4,15;-1,65;;;;;;;;;;;;;;;;
;4,15;-0,23;4,15;-2,01;;;;;;;;;;;;;;;;
;4,15;-0,68;4,15;1,15;;;;;;;;;;;;;;;;
;4,15;-0,18;4,15;-0,91;;;;;;;;;;;;;;;;
;4,15;0,51;4,15;1,48;;;;;;;;;;;;;;;;
;4,15;1,54;4,15;-0,81;;;;;;;;;;;;;;;;
;4,15;-0,33;4,15;-2,44;;;;;;;;;;;;;;;;
;4,15;-3,33;4,15;1,28;;;;;;;;;;;;;;;;
;4,15;-2,80;4,15;-3,19;;;;;;;;;;;;;;;;
;4,15;-1,44;4,15;-1,58;;;;;;;;;;;;;;;;
;4,15;-0,73;4,15;-1,11;;;;;;;;;;;;;;;;
;4,15;-0,82;4,15;-1,97;;;;;;;;;;;;;;;;
;4,15;-1,36;4,15;0,93;;;;;;;;;;;;;;;;
;4,15;-0,43;4,15;-0,68;;;;;;;;;;;;;;;;
;4,15;1,25;4,15;1,83;;;;;;;;;;;;;;;;
;4,15;2,71;4,15;-0,54;;;;;;;;;;;;;;;;
;4,15;0,40;4,15;-1,82;;;;;;;;;;;;;;;;
;4,15;-3,30;4,15;2,21;;;;;;;;;;;;;;;;
;4,15;-2,21;4,15;-2,06;;;;;;;;;;;;;;;;
;4,15;-0,04;4,15;-1,21;;;;;;;;;;;;;;;;
;4,15;0,95;4,15;1,63;;;;;;;;;;;;;;;;
;4,15;1,94;4,15;0,17;;;;;;;;;;;;;;;;
;4,15;1,64;4,15;1,98;;;;;;;;;;;;;;;;
;4,15;1,28;4,15;2,09;;;;;;;;;;;;;;;;
;4,15;2,15;4,15;2,71;;;;;;;;;;;;;;;;
;4,15;3,46;4,15;0,67;;;;;;;;;;;;;;;;
;4,15;1,18;4,15;-1,66;;;;;;;;;;;;;;;;
;4,15;-3,06;4,15;1,90;;;;;;;;;;;;;;;;
;4,15;-2,88;4,15;-1,96;;;;;;;;;;;;;;;;
;4,15;-1,20;4,15;-2,78;;;;;;;;;;;;;;;;
;4,15;-0,68;4,15;0,48;;;;;;;;;;;;;;;;
;4,15;0,10;4,15;-1,03;;;;;;;;;;;;;;;;
;4,15;0,50;4,15;0,80;;;;;;;;;;;;;;;;
;4,15;0,55;4,15;0,49;;;;;;;;;;;;;;;;
;4,15;0,97;4,15;1,35;;;;;;;;;;;;;;;;
;4,15;1,63;4,15;0,77;;;;;;;;;;;;;;;;
;4,15;0,98;4,15;-0,98;;;;;;;;;;;;;;;;
;4,15;-1,04;4,15;2,40;;;;;;;;;;;;;;;;
;4,15;0,27;4,15;0,87;;;;;;;;;;;;;;;;
;4,15;1,99;4,15;-1,12;;;;;;;;;;;;;;;;
;4,16;1,25;4,16;2,60;;;;;;;;;;;;;;;;
;4,16;1,07;4,16;1,27;;;;;;;;;;;;;;;;
;4,16;1,56;4,16;0,60;;;;;;;;;;;;;;;;
;4,16;0,97;4,16;1,22;;;;;;;;;;;;;;;;
;4,16;0,69;4,16;1,23;;;;;;;;;;;;;;;;
;4,16;0,99;4,16;-0,51;;;;;;;;;;;;;;;;
;4,16;-0,85;4,16;-3,06;;;;;;;;;;;;;;;;
;4,16;-4,13;4,16;0,64;;;;;;;;;;;;;;;;
;4,16;-2,72;4,16;-1,48;;;;;;;;;;;;;;;;
;4,16;-0,28;4,16;-4,12;;;;;;;;;;;;;;;;
;4,16;-0,96;4,16;0,45;;;;;;;;;;;;;;;;
;4,16;-1,30;4,16;-0,98;;;;;;;;;;;;;;;;
;4,16;-0,76;4,16;-1,13;;;;;;;;;;;;;;;;
;4,16;-0,67;4,16;0,27;;;;;;;;;;;;;;;;
;4,16;0,40;4,16;0,84;;;;;;;;;;;;;;;;
;4,16;1,97;4,16;-0,01;;;;;;;;;;;;;;;;
;4,16;0,74;4,16;-1,78;;;;;;;;;;;;;;;;
;4,16;-2,18;4,16;2,69;;;;;;;;;;;;;;;;
;4,16;-0,49;4,16;0,52;;;;;;;;;;;;;;;;
;4,16;2,19;4,16;-1,93;;;;;;;;;;;;;;;;
;4,16;1,18;4,16;1,72;;;;;;;;;;;;;;;;
;4,16;-0,20;4,16;0,06;;;;;;;;;;;;;;;;
;4,16;-0,94;4,16;-0,92;;;;;;;;;;;;;;;;
;4,16;-1,44;4,16;0,35;;;;;;;;;;;;;;;;
;4,16;-0,13;4,16;-0,20;;;;;;;;;;;;;;;;
;4,16;1,03;4,16;-1,77;;;;;;;;;;;;;;;;
;4,16;-1,12;4,16;-1,78;;;;;;;;;;;;;;;;
;4,16;-3,27;4,16;1,65;;;;;;;;;;;;;;;;
;4,16;-0,77;4,16;-0,99;;;;;;;;;;;;;;;;
;4,16;1,75;4,16;-1,42;;;;;;;;;;;;;;;;
;4,16;1,13;4,16;1,41;;;;;;;;;;;;;;;;
;4,16;0,09;4,16;-0,02;;;;;;;;;;;;;;;;
;4,16;-0,67;4,16;0,17;;;;;;;;;;;;;;;;
;4,16;-0,40;4,16;1,48;;;;;;;;;;;;;;;;
;4,16;1,86;4,16;0,79;;;;;;;;;;;;;;;;
;4,16;2,71;4,16;-1,04;;;;;;;;;;;;;;;;
;4,16;-0,53;4,16;-0,17;;;;;;;;;;;;;;;;
;4,16;-2,86;4,16;2,37;;;;;;;;;;;;;;;;
;4,16;-0,05;4,16;-0,80;;;;;;;;;;;;;;;;
;4,16;2,27;4,16;-0,99;;;;;;;;;;;;;;;;
;4,16;1,32;4,16;2,38;;;;;;;;;;;;;;;;
;4,17;1,09;4,17;2,06;;;;;;;;;;;;;;;;
;4,17;2,02;4,17;1,18;;;;;;;;;;;;;;;;
;4,17;2,27;4,17;2,35;;;;;;;;;;;;;;;;
;4,17;2,55;4,17;2,07;;;;;;;;;;;;;;;;
;4,17;1,95;4,17;-1,20;;;;;;;;;;;;;;;;
;4,17;-2,01;4,17;-1,43;;;;;;;;;;;;;;;;
;4,17;-4,60;4,17;1,27;;;;;;;;;;;;;;;;
;4,17;-1,50;4,17;-2,54;;;;;;;;;;;;;;;;
;4,17;0,77;4,17;-3,44;;;;;;;;;;;;;;;;
;4,17;-1,34;4,17;-0,53;;;;;;;;;;;;;;;;
;4,17;-3,10;4,17;-0,83;;;;;;;;;;;;;;;;
;4,17;-2,03;4,17;-1,19;;;;;;;;;;;;;;;;
;4,17;-0,25;4,17;-1,08;;;;;;;;;;;;;;;;
;4,17;0,97;4,17;0,77;;;;;;;;;;;;;;;;
;4,17;1,43;4,17;-0,04;;;;;;;;;;;;;;;;
;4,17;0,38;4,17;0,54;;;;;;;;;;;;;;;;
;4,17;0,00;4,17;3,73;;;;;;;;;;;;;;;;
;4,17;3,20;4,17;1,39;;;;;;;;;;;;;;;;
;4,17;4,42;4,17;0,68;;;;;;;;;;;;;;;;
;4,17;2,04;4,17;2,76;;;;;;;;;;;;;;;;
;4,17;-0,29;4,17;1,91;;;;;;;;;;;;;;;;
;4,17;0,80;4,17;1,97;;;;;;;;;;;;;;;;
;4,17;2,12;4,17;-1,05;;;;;;;;;;;;;;;;
;4,17;1,13;4,17;0,97;;;;;;;;;;;;;;;;
;4,17;-0,95;4,17;-0,60;;;;;;;;;;;;;;;;
;4,17;-2,36;4,17;-2,22;;;;;;;;;;;;;;;;
;4,17;-3,21;4,17;-0,04;;;;;;;;;;;;;;;;
;4,17;-0,86;4,17;-1,94;;;;;;;;;;;;;;;;
;4,17;0,03;4,17;-3,19;;;;;;;;;;;;;;;;
;4,17;-2,08;4,17;-1,01;;;;;;;;;;;;;;;;
;4,17;-3,60;4,17;-0,14;;;;;;;;;;;;;;;;
;4,17;-0,60;4,17;0,63;;;;;;;;;;;;;;;;
;4,17;2,84;4,17;-1,26;;;;;;;;;;;;;;;;
;4,17;2,49;4,17;0,73;;;;;;;;;;;;;;;;
;4,17;-0,43;4,17;0,65;;;;;;;;;;;;;;;;
;4,17;-2,20;4,17;-1,68;;;;;;;;;;;;;;;;
;4,17;-3,01;4,17;-0,26;;;;;;;;;;;;;;;;
;4,17;-0,75;4,17;-0,97;;;;;;;;;;;;;;;;
;4,17;0,65;4,17;-2,83;;;;;;;;;;;;;;;;
;4,17;-1,00;4,17;-0,41;;;;;;;;;;;;;;;;
;4,17;-2,68;4,17;0,88;;;;;;;;;;;;;;;;
;4,18;0,35;4,18;1,90;;;;;;;;;;;;;;;;
;4,18;4,12;4,18;-0,23;;;;;;;;;;;;;;;;
;4,18;3,87;4,18;1,60;;;;;;;;;;;;;;;;
;4,18;0,53;4,18;1,69;;;;;;;;;;;;;;;;
;4,18;-1,62;4,18;-1,52;;;;;;;;;;;;;;;;
;4,18;-3,34;4,18;-0,55;;;;;;;;;;;;;;;;
;4,18;-1,52;4,18;-0,18;;;;;;;;;;;;;;;;
;4,18;0,71;4,18;-3,40;;;;;;;;;;;;;;;;
;4,18;-0,44;4,18;-0,58;;;;;;;;;;;;;;;;
;4,18;-2,62;4,18;0,50;;;;;;;;;;;;;;;;
;4,18;-0,62;4,18;1,36;;;;;;;;;;;;;;;;
;4,18;2,87;4,18;-0,28;;;;;;;;;;;;;;;;
;4,18;3,32;4,18;1,00;;;;;;;;;;;;;;;;
;4,18;1,16;4,18;2,78;;;;;;;;;;;;;;;;
;4,18;0,23;4,18;-0,55;;;;;;;;;;;;;;;;
;4,18;-0,99;4,18;1,16;;;;;;;;;;;;;;;;
;4,18;0,55;4,18;1,88;;;;;;;;;;;;;;;;
;4,18;2,30;4,18;-2,57;;;;;;;;;;;;;;;;
;4,18;0,13;4,18;0,57;;;;;;;;;;;;;;;;
;4,18;-2,61;4,18;0,30;;;;;;;;;;;;;;;;
;4,18;-1,38;4,18;0,63;;;;;;;;;;;;;;;;
;4,18;1,69;4,18;-0,91;;;;;;;;;;;;;;;;
;4,18;1,77;4,18;-0,92;;;;;;;;;;;;;;;;
;4,18;-0,37;4,18;2,78;;;;;;;;;;;;;;;;
;4,18;-0,24;4,18;-1,11;;;;;;;;;;;;;;;;
;4,18;-0,19;4,18;0,40;;;;;;;;;;;;;;;;
;4,18;0,71;4,18;2,04;;;;;;;;;;;;;;;;
;4,18;1,94;4,18;-2,35;;;;;;;;;;;;;;;;
;4,18;-0,40;4,18;-0,26;;;;;;;;;;;;;;;;
;4,18;-3,47;4,18;-1,52;;;;;;;;;;;;;;;;
;4,18;-3,80;4,18;-0,85;;;;;;;;;;;;;;;;
;4,18;-0,83;4,18;-1,22;;;;;;;;;;;;;;;;
;4,18;1,14;4,18;-1,54;;;;;;;;;;;;;;;;
;4,18;1,35;4,18;3,07;;;;;;;;;;;;;;;;
;4,18;1,78;4,18;-0,35;;;;;;;;;;;;;;;;
;4,18;1,01;4,18;1,38;;;;;;;;;;;;;;;;
;4,18;0,39;4,18;2,13;;;;;;;;;;;;;;;;
;4,18;1,11;4,18;-1,49;;;;;;;;;;;;;;;;
;4,18;-0,19;4,18;0,29;;;;;;;;;;;;;;;;
;4,18;-1,62;4,18;-1,12;;;;;;;;;;;;;;;;
;4,18;-2,11;4,18;-0,27;;;;;;;;;;;;;;;;
;4,19;-0,35;4,19;0,04;;;;;;;;;;;;;;;;
;4,19;1,08;4,19;-1,31;;;;;;;;;;;;;;;;
;4,19;1,10;4,19;2,54;;;;;;;;;;;;;;;;
;4,19;1,30;4,19;-0,36;;;;;;;;;;;;;;;;
;4,19;0,43;4,19;-0,01;;;;;;;;;;;;;;;;
;4,19;-0,91;4,19;1,28;;;;;;;;;;;;;;;;
;4,19;-0,35;4,19;-1,89;;;;;;;;;;;;;;;;
;4,19;-1,06;4,19;-1,89;;;;;;;;;;;;;;;;
;4,19;-2,85;4,19;-2,02;;;;;;;;;;;;;;;;
