C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\Cartao.2_M2.xdf;03.10.19;11:52:29;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
;1,86;-0,88;1,86;-0,13;;;;;;;;;;;;;;;;
;1,86;-1,69;1,86;-1,14;;;;;;;;;;;;;;;;
;1,86;-2,84;1,86;-2,69;;;;;;;;;;;;;;;;
;1,87;-1,86;1,87;0,33;;;;;;;;;;;;;;;;
;1,87;-0,03;1,87;-0,20;;;;;;;;;;;;;;;;
;1,87;2,64;1,87;0,09;;;;;;;;;;;;;;;;
;1,87;1,62;1,87;3,18;;;;;;;;;;;;;;;;
;1,87;3,08;1,87;3,11;;;;;;;;;;;;;;;;
;1,87;2,60;1,87;-0,02;;;;;;;;;;;;;;;;
;1,87;1,20;1,87;0,70;;;;;;;;;;;;;;;;
;1,87;-2,69;1,87;-2,31;;;;;;;;;;;;;;;;
;1,87;-3,99;1,87;-2,03;;;;;;;;;;;;;;;;
;1,87;-4,59;1,87;-4,13;;;;;;;;;;;;;;;;
;1,87;-2,34;1,87;-1,16;;;;;;;;;;;;;;;;
;1,87;-0,51;1,87;-1,40;;;;;;;;;;;;;;;;
;1,87;1,44;1,87;-0,18;;;;;;;;;;;;;;;;
;1,87;0,69;1,87;2,45;;;;;;;;;;;;;;;;
;1,87;2,38;1,87;1,88;;;;;;;;;;;;;;;;
;1,87;2,27;1,87;1,22;;;;;;;;;;;;;;;;
;1,87;2,42;1,87;2,69;;;;;;;;;;;;;;;;
;1,87;1,31;1,87;1,20;;;;;;;;;;;;;;;;
;1,87;1,61;1,87;2,64;;;;;;;;;;;;;;;;
;1,87;1,77;1,87;1,51;;;;;;;;;;;;;;;;
;1,87;2,93;1,87;3,20;;;;;;;;;;;;;;;;
;1,87;3,15;1,87;2,50;;;;;;;;;;;;;;;;
;1,87;3,13;1,87;1,39;;;;;;;;;;;;;;;;
;1,87;0,66;1,87;1,95;;;;;;;;;;;;;;;;
;1,87;0,03;1,87;-0,49;;;;;;;;;;;;;;;;
;1,87;-1,97;1,87;-2,91;;;;;;;;;;;;;;;;
;1,87;-3,42;1,87;-1,65;;;;;;;;;;;;;;;;
;1,87;-3,91;1,87;-4,18;;;;;;;;;;;;;;;;
;1,87;-3,51;1,87;-3,52;;;;;;;;;;;;;;;;
;1,87;-3,37;1,87;-2,11;;;;;;;;;;;;;;;;
;1,87;-1,20;1,87;-0,52;;;;;;;;;;;;;;;;
;1,87;1,06;1,87;0,33;;;;;;;;;;;;;;;;
;1,87;2,54;1,87;-0,18;;;;;;;;;;;;;;;;
;1,87;0,61;1,87;1,46;;;;;;;;;;;;;;;;
;1,87;-0,17;1,87;0,85;;;;;;;;;;;;;;;;
;1,87;-0,58;1,87;-1,08;;;;;;;;;;;;;;;;
;1,87;-0,36;1,87;0,16;;;;;;;;;;;;;;;;
;1,87;-0,51;1,87;-1,02;;;;;;;;;;;;;;;;
;1,87;-0,39;1,87;-0,61;;;;;;;;;;;;;;;;
;1,87;-1,23;1,87;-1,27;;;;;;;;;;;;;;;;
;1,88;-1,44;1,88;-0,73;;;;;;;;;;;;;;;;
;1,88;-1,29;1,88;-0,22;;;;;;;;;;;;;;;;
;1,88;0,19;1,88;-1,15;;;;;;;;;;;;;;;;
;1,88;-0,02;1,88;1,14;;;;;;;;;;;;;;;;
;1,88;1,62;1,88;2,71;;;;;;;;;;;;;;;;
;1,88;3,17;1,88;1,09;;;;;;;;;;;;;;;;
;1,88;3,44;1,88;2,89;;;;;;;;;;;;;;;;
;1,88;1,95;1,88;1,13;;;;;;;;;;;;;;;;
;1,88;0,06;1,88;-0,41;;;;;;;;;;;;;;;;
;1,88;-2,72;1,88;-1,69;;;;;;;;;;;;;;;;
;1,88;-3,50;1,88;-2,13;;;;;;;;;;;;;;;;
;1,88;-2,99;1,88;-1,84;;;;;;;;;;;;;;;;
;1,88;-0,90;1,88;-3,29;;;;;;;;;;;;;;;;
;1,88;-1,77;1,88;-0,78;;;;;;;;;;;;;;;;
;1,88;-0,40;1,88;2,53;;;;;;;;;;;;;;;;
;1,88;2,35;1,88;0,17;;;;;;;;;;;;;;;;
;1,88;4,21;1,88;2,52;;;;;;;;;;;;;;;;
;1,88;2,53;1,88;0,92;;;;;;;;;;;;;;;;
;1,88;0,02;1,88;0,39;;;;;;;;;;;;;;;;
;1,88;-2,88;1,88;-1,10;;;;;;;;;;;;;;;;
;1,88;-2,59;1,88;-2,05;;;;;;;;;;;;;;;;
;1,88;-2,31;1,88;-2,06;;;;;;;;;;;;;;;;
;1,88;-0,97;1,88;-2,73;;;;;;;;;;;;;;;;
;1,88;-2,42;1,88;-1,44;;;;;;;;;;;;;;;;
;1,88;-1,31;1,88;1,57;;;;;;;;;;;;;;;;
;1,88;1,09;1,88;-0,64;;;;;;;;;;;;;;;;
;1,88;3,15;1,88;1,15;;;;;;;;;;;;;;;;
;1,88;1,25;1,88;-0,13;;;;;;;;;;;;;;;;
;1,88;-0,88;1,88;0,66;;;;;;;;;;;;;;;;
;1,88;-2,23;1,88;0,39;;;;;;;;;;;;;;;;
;1,88;0,57;1,88;0,57;;;;;;;;;;;;;;;;
;1,88;2,37;1,88;0,56;;;;;;;;;;;;;;;;
;1,88;2,59;1,88;-0,60;;;;;;;;;;;;;;;;
;1,88;-1,64;1,88;0,32;;;;;;;;;;;;;;;;
;1,88;-2,32;1,88;1,59;;;;;;;;;;;;;;;;
;1,88;-0,34;1,88;-1,15;;;;;;;;;;;;;;;;
;1,88;2,69;1,88;1,46;;;;;;;;;;;;;;;;
;1,88;2,45;1,88;0,04;;;;;;;;;;;;;;;;
;1,88;0,83;1,88;1,96;;;;;;;;;;;;;;;;
;1,88;-0,57;1,88;1,05;;;;;;;;;;;;;;;;
;1,88;0,59;1,88;0,29;;;;;;;;;;;;;;;;
;1,89;1,22;1,89;1,42;;;;;;;;;;;;;;;;
;1,89;1,78;1,89;-2,55;;;;;;;;;;;;;;;;
;1,89;-2,76;1,89;-0,91;;;;;;;;;;;;;;;;
;1,89;-3,61;1,89;1,72;;;;;;;;;;;;;;;;
;1,89;-0,63;1,89;-2,85;;;;;;;;;;;;;;;;
;1,89;2,09;1,89;0,95;;;;;;;;;;;;;;;;
;1,89;1,80;1,89;-0,01;;;;;;;;;;;;;;;;
;1,89;0,54;1,89;1,80;;;;;;;;;;;;;;;;
;1,89;-0,17;1,89;1,13;;;;;;;;;;;;;;;;
;1,89;1,09;1,89;-0,20;;;;;;;;;;;;;;;;
;1,89;0,98;1,89;1,61;;;;;;;;;;;;;;;;
;1,89;1,06;1,89;-2,82;;;;;;;;;;;;;;;;
;1,89;-3,30;1,89;-2,65;;;;;;;;;;;;;;;;
;1,89;-5,46;1,89;-0,07;;;;;;;;;;;;;;;;
;1,89;-3,05;1,89;-3,36;;;;;;;;;;;;;;;;
;1,89;0,79;1,89;0,07;;;;;;;;;;;;;;;;
;1,89;2,48;1,89;0,15;;;;;;;;;;;;;;;;
;1,89;2,30;1,89;3,00;;;;;;;;;;;;;;;;
;1,89;2,01;1,89;2,54;;;;;;;;;;;;;;;;
;1,89;2,36;1,89;1,48;;;;;;;;;;;;;;;;
;1,89;2,20;1,89;3,40;;;;;;;;;;;;;;;;
;1,89;2,34;1,89;-1,35;;;;;;;;;;;;;;;;
;1,89;-1,17;1,89;-0,86;;;;;;;;;;;;;;;;
;1,89;-3,63;1,89;0,64;;;;;;;;;;;;;;;;
;1,89;-2,06;1,89;-1,84;;;;;;;;;;;;;;;;
;1,89;0,73;1,89;-0,43;;;;;;;;;;;;;;;;
;1,89;1,38;1,89;-1,21;;;;;;;;;;;;;;;;
;1,89;-0,16;1,89;1,86;;;;;;;;;;;;;;;;
;1,89;-0,14;1,89;0,30;;;;;;;;;;;;;;;;
;1,89;0,33;1,89;-1,02;;;;;;;;;;;;;;;;
;1,89;0,12;1,89;1,06;;;;;;;;;;;;;;;;
;1,89;-0,14;1,89;-2,41;;;;;;;;;;;;;;;;
;1,89;-2,14;1,89;-1,45;;;;;;;;;;;;;;;;
;1,89;-3,20;1,89;0,09;;;;;;;;;;;;;;;;
;1,89;-0,59;1,89;0,02;;;;;;;;;;;;;;;;
;1,89;2,65;1,89;0,75;;;;;;;;;;;;;;;;
;1,89;3,35;1,89;0,42;;;;;;;;;;;;;;;;
;1,89;0,99;1,89;3,57;;;;;;;;;;;;;;;;
;1,89;1,18;1,89;2,33;;;;;;;;;;;;;;;;
;1,89;2,12;1,89;-0,15;;;;;;;;;;;;;;;;
;1,89;1,45;1,89;0,81;;;;;;;;;;;;;;;;
;1,90;-0,92;1,90;-1,72;;;;;;;;;;;;;;;;
;1,90;-3,24;1,90;-1,07;;;;;;;;;;;;;;;;
;1,90;-3,17;1,90;-0,77;;;;;;;;;;;;;;;;
;1,90;-0,18;1,90;-1,48;;;;;;;;;;;;;;;;
;1,90;1,21;1,90;0,04;;;;;;;;;;;;;;;;
;1,90;1,28;1,90;-0,52;;;;;;;;;;;;;;;;
;1,90;-1,20;1,90;0,07;;;;;;;;;;;;;;;;
;1,90;-1,44;1,90;0,73;;;;;;;;;;;;;;;;
;1,90;-0,23;1,90;-1,19;;;;;;;;;;;;;;;;
;1,90;1,18;1,90;0,05;;;;;;;;;;;;;;;;
;1,90;-0,09;1,90;-2,10;;;;;;;;;;;;;;;;
;1,90;-2,16;1,90;0,38;;;;;;;;;;;;;;;;
;1,90;-2,20;1,90;-0,36;;;;;;;;;;;;;;;;
;1,90;0,21;1,90;-1,18;;;;;;;;;;;;;;;;
;1,90;1,11;1,90;0,62;;;;;;;;;;;;;;;;
;1,90;1,02;1,90;-0,91;;;;;;;;;;;;;;;;
;1,90;-1,22;1,90;0,21;;;;;;;;;;;;;;;;
;1,90;-1,67;1,90;-0,81;;;;;;;;;;;;;;;;
;1,90;-1,53;1,90;-1,46;;;;;;;;;;;;;;;;
;1,90;-0,30;1,90;0,05;;;;;;;;;;;;;;;;
;1,90;0,15;1,90;-1,91;;;;;;;;;;;;;;;;
;1,90;-0,56;1,90;0,64;;;;;;;;;;;;;;;;
;1,90;-0,63;1,90;0,88;;;;;;;;;;;;;;;;
;1,90;1,23;1,90;-0,10;;;;;;;;;;;;;;;;
;1,90;1,18;1,90;0,32;;;;;;;;;;;;;;;;
;1,90;0,49;1,90;0,65;;;;;;;;;;;;;;;;
;1,90;-0,47;1,90;0,59;;;;;;;;;;;;;;;;
;1,90;-0,00;1,90;0,29;;;;;;;;;;;;;;;;
;1,90;0,84;1,90;1,52;;;;;;;;;;;;;;;;
;1,90;2,51;1,90;1,04;;;;;;;;;;;;;;;;
;1,90;1,81;1,90;-0,24;;;;;;;;;;;;;;;;
;1,90;-0,36;1,90;1,00;;;;;;;;;;;;;;;;
;1,90;-1,55;1,90;0,34;;;;;;;;;;;;;;;;
;1,90;-0,29;1,90;-0,98;;;;;;;;;;;;;;;;
;1,90;0,10;1,90;0,04;;;;;;;;;;;;;;;;
;1,90;0,95;1,90;1,52;;;;;;;;;;;;;;;;
;1,90;1,57;1,90;1,40;;;;;;;;;;;;;;;;
;1,90;2,56;1,90;1,63;;;;;;;;;;;;;;;;
;1,90;1,87;1,90;1,87;;;;;;;;;;;;;;;;
;1,90;1,83;1,90;1,98;;;;;;;;;;;;;;;;
;1,90;0,84;1,90;-1,39;;;;;;;;;;;;;;;;
;1,91;-1,52;1,91;-0,75;;;;;;;;;;;;;;;;
;1,91;-3,23;1,91;-0,85;;;;;;;;;;;;;;;;
;1,91;-2,10;1,91;-2,78;;;;;;;;;;;;;;;;
;1,91;-1,48;1,91;-0,85;;;;;;;;;;;;;;;;
;1,91;0,31;1,91;0,60;;;;;;;;;;;;;;;;
;1,91;1,51;1,91;0,44;;;;;;;;;;;;;;;;
;1,91;2,19;1,91;2,07;;;;;;;;;;;;;;;;
;1,91;1,96;1,91;1,60;;;;;;;;;;;;;;;;
;1,91;1,73;1,91;1,25;;;;;;;;;;;;;;;;
;1,91;0,27;1,91;-1,00;;;;;;;;;;;;;;;;
;1,91;-1,80;1,91;-1,07;;;;;;;;;;;;;;;;
;1,91;-3,19;1,91;-1,25;;;;;;;;;;;;;;;;
;1,91;-2,17;1,91;-2,55;;;;;;;;;;;;;;;;
;1,91;-1,32;1,91;-0,50;;;;;;;;;;;;;;;;
;1,91;0,67;1,91;0,50;;;;;;;;;;;;;;;;
;1,91;1,59;1,91;-0,03;;;;;;;;;;;;;;;;
;1,91;1,35;1,91;1,80;;;;;;;;;;;;;;;;
;1,91;0,92;1,91;1,57;;;;;;;;;;;;;;;;
;1,91;1,44;1,91;0,28;;;;;;;;;;;;;;;;
;1,91;0,23;1,91;-0,38;;;;;;;;;;;;;;;;
;1,91;-0,76;1,91;0,31;;;;;;;;;;;;;;;;
;1,91;-1,45;1,91;-1,72;;;;;;;;;;;;;;;;
;1,91;-1,60;1,91;-1,59;;;;;;;;;;;;;;;;
;1,91;-1,98;1,91;-1,14;;;;;;;;;;;;;;;;
;1,91;-1,22;1,91;-1,43;;;;;;;;;;;;;;;;
;1,91;-1,09;1,91;-1,02;;;;;;;;;;;;;;;;
;1,91;-0,26;1,91;0,47;;;;;;;;;;;;;;;;
;1,91;0,58;1,91;0,03;;;;;;;;;;;;;;;;
;1,91;1,22;1,91;0,35;;;;;;;;;;;;;;;;
;1,91;0,48;1,91;0,30;;;;;;;;;;;;;;;;
;1,91;-0,08;1,91;0,68;;;;;;;;;;;;;;;;
;1,91;-0,17;1,91;-0,03;;;;;;;;;;;;;;;;
;1,91;0,29;1,91;-0,44;;;;;;;;;;;;;;;;
;1,91;-0,40;1,91;-0,37;;;;;;;;;;;;;;;;
;1,91;-0,58;1,91;0,90;;;;;;;;;;;;;;;;
;1,91;0,45;1,91;0,50;;;;;;;;;;;;;;;;
;1,91;1,61;1,91;0,49;;;;;;;;;;;;;;;;
;1,91;1,43;1,91;1,24;;;;;;;;;;;;;;;;
;1,91;0,97;1,91;0,71;;;;;;;;;;;;;;;;
;1,91;0,06;1,91;0,39;;;;;;;;;;;;;;;;
;1,91;-0,12;1,91;-0,36;;;;;;;;;;;;;;;;
;1,92;-0,96;1,92;-2,28;;;;;;;;;;;;;;;;
;1,92;-2,68;1,92;-2,33;;;;;;;;;;;;;;;;
;1,92;-4,12;1,92;-2,37;;;;;;;;;;;;;;;;
;1,92;-2,93;1,92;-0,85;;;;;;;;;;;;;;;;
;1,92;0,16;1,92;-1,31;;;;;;;;;;;;;;;;
;1,92;1,59;1,92;-0,84;;;;;;;;;;;;;;;;
;1,92;0,46;1,92;1,99;;;;;;;;;;;;;;;;
;1,92;0,62;1,92;1,02;;;;;;;;;;;;;;;;
;1,92;1,05;1,92;0,46;;;;;;;;;;;;;;;;
;1,92;1,38;1,92;1,50;;;;;;;;;;;;;;;;
;1,92;1,29;1,92;0,71;;;;;;;;;;;;;;;;
;1,92;0,95;1,92;1,31;;;;;;;;;;;;;;;;
;1,92;0,72;1,92;1,02;;;;;;;;;;;;;;;;
;1,92;1,16;1,92;1,91;;;;;;;;;;;;;;;;
;1,92;2,04;1,92;1,04;;;;;;;;;;;;;;;;
;1,92;1,51;1,92;-0,79;;;;;;;;;;;;;;;;
;1,92;-1,14;1,92;1,54;;;;;;;;;;;;;;;;
;1,92;-0,80;1,92;0,71;;;;;;;;;;;;;;;;
;1,92;0,73;1,92;-0,93;;;;;;;;;;;;;;;;
;1,92;1,44;1,92;1,24;;;;;;;;;;;;;;;;
;1,92;0,98;1,92;-0,11;;;;;;;;;;;;;;;;
;1,92;-0,10;1,92;0,80;;;;;;;;;;;;;;;;
;1,92;-0,45;1,92;0,53;;;;;;;;;;;;;;;;
;1,92;0,58;1,92;0,72;;;;;;;;;;;;;;;;
;1,92;1,69;1,92;1,31;;;;;;;;;;;;;;;;
;1,92;1,85;1,92;-1,33;;;;;;;;;;;;;;;;
;1,92;-1,08;1,92;1,40;;;;;;;;;;;;;;;;
;1,92;-1,08;1,92;0,42;;;;;;;;;;;;;;;;
;1,92;-0,37;1,92;-3,11;;;;;;;;;;;;;;;;
;1,92;-1,19;1,92;-1,24;;;;;;;;;;;;;;;;
;1,92;-3,25;1,92;-3,93;;;;;;;;;;;;;;;;
;1,92;-4,92;1,92;-2,73;;;;;;;;;;;;;;;;
;1,92;-4,26;1,92;-1,90;;;;;;;;;;;;;;;;
;1,92;-0,59;1,92;-1,64;;;;;;;;;;;;;;;;
;1,92;1,64;1,92;0,70;;;;;;;;;;;;;;;;
;1,92;2,71;1,92;0,88;;;;;;;;;;;;;;;;
;1,92;1,21;1,92;1,74;;;;;;;;;;;;;;;;
;1,92;0,66;1,92;2,07;;;;;;;;;;;;;;;;
;1,92;0,93;1,92;0,00;;;;;;;;;;;;;;;;
;1,92;1,06;1,92;0,66;;;;;;;;;;;;;;;;
;1,92;-0,23;1,92;-1,39;;;;;;;;;;;;;;;;
;1,93;-1,76;1,93;0,52;;;;;;;;;;;;;;;;
;1,93;-1,12;1,93;0,77;;;;;;;;;;;;;;;;
;1,93;1,71;1,93;0,11;;;;;;;;;;;;;;;;
;1,93;2,63;1,93;1,31;;;;;;;;;;;;;;;;
;1,93;1,87;1,93;0,68;;;;;;;;;;;;;;;;
;1,93;-0,68;1,93;-0,44;;;;;;;;;;;;;;;;
;1,93;-2,43;1,93;-0,87;;;;;;;;;;;;;;;;
;1,93;-2,68;1,93;-2,44;;;;;;;;;;;;;;;;
;1,93;-1,97;1,93;-1,93;;;;;;;;;;;;;;;;
;1,93;-1,46;1,93;-1,48;;;;;;;;;;;;;;;;
;1,93;-0,34;1,93;0,74;;;;;;;;;;;;;;;;
;1,93;1,33;1,93;0,60;;;;;;;;;;;;;;;;
;1,93;2,23;1,93;0,44;;;;;;;;;;;;;;;;
;1,93;0,94;1,93;1,13;;;;;;;;;;;;;;;;
;1,93;-0,26;1,93;-0,08;;;;;;;;;;;;;;;;
;1,93;-1,58;1,93;-2,26;;;;;;;;;;;;;;;;
;1,93;-2,98;1,93;-1,18;;;;;;;;;;;;;;;;
;1,93;-2,16;1,93;-0,58;;;;;;;;;;;;;;;;
;1,93;0,13;1,93;-1,56;;;;;;;;;;;;;;;;
;1,93;0,90;1,93;0,29;;;;;;;;;;;;;;;;
;1,93;1,00;1,93;2,43;;;;;;;;;;;;;;;;
;1,93;2,28;1,93;1,97;;;;;;;;;;;;;;;;
;1,93;2,90;1,93;0,93;;;;;;;;;;;;;;;;
;1,93;1,46;1,93;0,87;;;;;;;;;;;;;;;;
;1,93;-0,84;1,93;0,51;;;;;;;;;;;;;;;;
;1,93;-1,54;1,93;-1,29;;;;;;;;;;;;;;;;
;1,93;-1,82;1,93;-1,10;;;;;;;;;;;;;;;;
;1,93;-0,52;1,93;0,92;;;;;;;;;;;;;;;;
;1,93;1,64;1,93;0,43;;;;;;;;;;;;;;;;
;1,93;3,02;1,93;2,51;;;;;;;;;;;;;;;;
;1,93;3,24;1,93;2,69;;;;;;;;;;;;;;;;
;1,93;2,63;1,93;1,48;;;;;;;;;;;;;;;;
;1,93;0,62;1,93;0,62;;;;;;;;;;;;;;;;
;1,93;-1,27;1,93;-0,75;;;;;;;;;;;;;;;;
;1,93;-2,39;1,93;-1,25;;;;;;;;;;;;;;;;
;1,93;-2,06;1,93;-2,21;;;;;;;;;;;;;;;;
;1,93;-1,58;1,93;-1,08;;;;;;;;;;;;;;;;
;1,93;-0,26;1,93;0,42;;;;;;;;;;;;;;;;
;1,93;1,35;1,93;0,38;;;;;;;;;;;;;;;;
;1,93;2,25;1,93;2,14;;;;;;;;;;;;;;;;
;1,93;2,47;1,93;1,53;;;;;;;;;;;;;;;;
;1,94;1,45;1,94;0,24;;;;;;;;;;;;;;;;
;1,94;-0,79;1,94;-0,02;;;;;;;;;;;;;;;;
;1,94;-2,05;1,94;-0,44;;;;;;;;;;;;;;;;
;1,94;-1,19;1,94;-0,22;;;;;;;;;;;;;;;;
;1,94;0,59;1,94;-0,78;;;;;;;;;;;;;;;;
;1,94;1,28;1,94;1,38;;;;;;;;;;;;;;;;
;1,94;1,64;1,94;0,82;;;;;;;;;;;;;;;;
;1,94;0,87;1,94;0,86;;;;;;;;;;;;;;;;
;1,94;0,52;1,94;0,94;;;;;;;;;;;;;;;;
;1,94;-0,24;1,94;-1,58;;;;;;;;;;;;;;;;
;1,94;-1,56;1,94;-0,87;;;;;;;;;;;;;;;;
;1,94;-2,57;1,94;-1,47;;;;;;;;;;;;;;;;
;1,94;-1,65;1,94;-0,74;;;;;;;;;;;;;;;;
;1,94;-0,03;1,94;-0,43;;;;;;;;;;;;;;;;
;1,94;1,39;1,94;-0,09;;;;;;;;;;;;;;;;
;1,94;0,94;1,94;1,53;;;;;;;;;;;;;;;;
;1,94;1,09;1,94;0,73;;;;;;;;;;;;;;;;
;1,94;0,46;1,94;0,42;;;;;;;;;;;;;;;;
;1,94;0,31;1,94;0,42;;;;;;;;;;;;;;;;
;1,94;-0,53;1,94;-1,42;;;;;;;;;;;;;;;;
;1,94;-1,39;1,94;-0,50;;;;;;;;;;;;;;;;
;1,94;-1,89;1,94;-1,12;;;;;;;;;;;;;;;;
;1,94;-0,71;1,94;-0,16;;;;;;;;;;;;;;;;
;1,94;0,44;1,94;-0,77;;;;;;;;;;;;;;;;
;1,94;0,58;1,94;-0,43;;;;;;;;;;;;;;;;
;1,94;-0,48;1,94;1,67;;;;;;;;;;;;;;;;
;1,94;0,82;1,94;0,31;;;;;;;;;;;;;;;;
;1,94;0,96;1,94;-0,76;;;;;;;;;;;;;;;;
;1,94;0,11;1,94;0,95;;;;;;;;;;;;;;;;
;1,94;-0,76;1,94;-0,90;;;;;;;;;;;;;;;;
;1,94;-1,15;1,94;-1,29;;;;;;;;;;;;;;;;
;1,94;-1,92;1,94;-1,05;;;;;;;;;;;;;;;;
;1,94;-0,99;1,94;0,23;;;;;;;;;;;;;;;;
;1,94;0,55;1,94;-0,68;;;;;;;;;;;;;;;;
;1,94;1,07;1,94;-0,67;;;;;;;;;;;;;;;;
;1,94;-0,41;1,94;1,44;;;;;;;;;;;;;;;;
;1,94;0,20;1,94;0,78;;;;;;;;;;;;;;;;
;1,94;0,80;1,94;-1,09;;;;;;;;;;;;;;;;
;1,94;0,25;1,94;1,09;;;;;;;;;;;;;;;;
;1,94;-0,00;1,94;0,14;;;;;;;;;;;;;;;;
;1,94;-0,09;1,94;-1,57;;;;;;;;;;;;;;;;
;1,95;-1,63;1,95;-1,28;;;;;;;;;;;;;;;;
;1,95;-2,49;1,95;-0,88;;;;;;;;;;;;;;;;
;1,95;-1,68;1,95;-1,24;;;;;;;;;;;;;;;;
;1,95;-0,37;1,95;-2,25;;;;;;;;;;;;;;;;
;1,95;-1,05;1,95;-1,27;;;;;;;;;;;;;;;;
;1,95;-1,86;1,95;0,07;;;;;;;;;;;;;;;;
;1,95;-0,71;1,95;-0,10;;;;;;;;;;;;;;;;
;1,95;1,30;1,95;0,81;;;;;;;;;;;;;;;;
;1,95;2,63;1,95;1,72;;;;;;;;;;;;;;;;
;1,95;2,67;1,95;1,57;;;;;;;;;;;;;;;;
;1,95;1,37;1,95;1,87;;;;;;;;;;;;;;;;
;1,95;0,75;1,95;1,81;;;;;;;;;;;;;;;;
;1,95;1,01;1,95;0,33;;;;;;;;;;;;;;;;
;1,95;0,74;1,95;0,08;;;;;;;;;;;;;;;;
;1,95;-0,32;1,95;0,30;;;;;;;;;;;;;;;;
;1,95;-0,38;1,95;1,82;;;;;;;;;;;;;;;;
;1,95;1,81;1,95;1,37;;;;;;;;;;;;;;;;
;1,95;3,38;1,95;1,69;;;;;;;;;;;;;;;;
;1,95;3,34;1,95;3,15;;;;;;;;;;;;;;;;
;1,95;2,19;1,95;0,38;;;;;;;;;;;;;;;;
;1,95;-0,58;1,95;-0,06;;;;;;;;;;;;;;;;
;1,95;-2,47;1,95;-0,50;;;;;;;;;;;;;;;;
;1,95;-2,16;1,95;-1,78;;;;;;;;;;;;;;;;
;1,95;-0,97;1,95;-1,50;;;;;;;;;;;;;;;;
;1,95;-0,57;1,95;-1,87;;;;;;;;;;;;;;;;
;1,95;-1,17;1,95;0,41;;;;;;;;;;;;;;;;
;1,95;-0,35;1,95;-0,51;;;;;;;;;;;;;;;;
;1,95;0,02;1,95;-2,15;;;;;;;;;;;;;;;;
;1,95;-1,46;1,95;-0,93;;;;;;;;;;;;;;;;
;1,95;-2,81;1,95;-2,64;;;;;;;;;;;;;;;;
;1,95;-3,51;1,95;-2,57;;;;;;;;;;;;;;;;
;1,95;-2,90;1,95;-1,78;;;;;;;;;;;;;;;;
;1,95;-0,91;1,95;-1,04;;;;;;;;;;;;;;;;
;1,95;0,87;1,95;0,21;;;;;;;;;;;;;;;;
;1,95;1,74;1,95;1,41;;;;;;;;;;;;;;;;
;1,95;2,22;1,95;2,77;;;;;;;;;;;;;;;;
;1,95;2,76;1,95;2,25;;;;;;;;;;;;;;;;
;1,95;2,71;1,95;1,13;;;;;;;;;;;;;;;;
;1,95;0,52;1,95;-0,35;;;;;;;;;;;;;;;;
;1,95;-2,26;1,95;-0,81;;;;;;;;;;;;;;;;
;1,95;-3,46;1,95;-1,91;;;;;;;;;;;;;;;;
;1,96;-2,40;1,96;-1,36;;;;;;;;;;;;;;;;
;1,96;-0,04;1,96;0,57;;;;;;;;;;;;;;;;
;1,96;3,00;1,96;2,11;;;;;;;;;;;;;;;;
;1,96;4,45;1,96;2,66;;;;;;;;;;;;;;;;
;1,96;3,81;1,96;3,15;;;;;;;;;;;;;;;;
;1,96;1,92;1,96;1,65;;;;;;;;;;;;;;;;
;1,96;-0,29;1,96;-0,69;;;;;;;;;;;;;;;;
;1,96;-2,88;1,96;-2,74;;;;;;;;;;;;;;;;
;1,96;-4,66;1,96;-2,24;;;;;;;;;;;;;;;;
;1,96;-3,37;1,96;-1,71;;;;;;;;;;;;;;;;
;1,96;-0,31;1,96;-1,52;;;;;;;;;;;;;;;;
;1,96;1,80;1,96;1,13;;;;;;;;;;;;;;;;
;1,96;2,61;1,96;2,21;;;;;;;;;;;;;;;;
;1,96;2,86;1,96;2,79;;;;;;;;;;;;;;;;
;1,96;2,62;1,96;2,07;;;;;;;;;;;;;;;;
;1,96;1,79;1,96;0,56;;;;;;;;;;;;;;;;
;1,96;-0,66;1,96;-0,97;;;;;;;;;;;;;;;;
;1,96;-2,80;1,96;-1,28;;;;;;;;;;;;;;;;
;1,96;-3,35;1,96;-2,44;;;;;;;;;;;;;;;;
;1,96;-2,20;1,96;-1,85;;;;;;;;;;;;;;;;
;1,96;-0,89;1,96;-2,22;;;;;;;;;;;;;;;;
;1,96;-0,79;1,96;-0,47;;;;;;;;;;;;;;;;
;1,96;-0,38;1,96;0,80;;;;;;;;;;;;;;;;
;1,96;0,94;1,96;0,01;;;;;;;;;;;;;;;;
;1,96;1,36;1,96;0,56;;;;;;;;;;;;;;;;
;1,96;0,70;1,96;0,40;;;;;;;;;;;;;;;;
;1,96;-0,36;1,96;-0,78;;;;;;;;;;;;;;;;
;1,96;-1,83;1,96;-1,13;;;;;;;;;;;;;;;;
;1,96;-2,03;1,96;-0,96;;;;;;;;;;;;;;;;
;1,96;-1,20;1,96;-1,11;;;;;;;;;;;;;;;;
;1,96;-0,04;1,96;-1,02;;;;;;;;;;;;;;;;
