C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\LaRocha.1_M2.xdf;03.10.19;11:54:57;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
Unit;s;Pa;s;Pa;Hz;;;Hz;;;Hz;Pa;;Hz;Pa;;Hz;°;Hz;°
Sensor;;;;;;;;;;;;;;;;;;;;
PointId;;;;;;;;;;;;;;;;;;;;
PointDir;;'';;'';;'';;;'';;;'';;;'';;;'';;''
Info1;;;;;;;;;;;;;;;;;;;;
Info2;;;;;;;;;;;;;;;;;;;;
Info3;;;;;;;;;;;;;;;;;;;;
Info4;;;;;;;;;;;;;;;;;;;;
Z Axis;;;;;;;;;;;;;;;;
;0,03;1,59;0,03;1,48;508,00;0,14;0,47;508,00;0,27;-0,95;508,00;-0,00;-0,00;508,00;0,00;-0,00;508,00;73,95;508,00;-73,95
;0,03;1,84;0,03;0,81;512,00;0,14;0,48;512,00;0,26;-0,94;512,00;0,01;-0,00;512,00;0,00;0,00;512,00;74,35;512,00;-74,35
;0,03;1,45;0,03;0,90;516,00;0,13;0,49;516,00;0,25;-0,93;516,00;-0,00;0,00;516,00;-0,00;-0,00;516,00;74,72;516,00;-74,72
;0,03;1,42;0,03;0,52;520,00;0,13;0,51;520,00;0,24;-0,92;520,00;0,00;-0,00;520,00;0,00;0,00;520,00;75,62;520,00;-75,62
;0,03;0,55;0,03;0,11;524,00;0,13;0,52;524,00;0,23;-0,91;524,00;-0,00;-0,00;524,00;0,00;-0,00;524,00;76,01;524,00;-76,01
;0,03;-0,24;0,03;-0,24;528,00;0,13;0,53;528,00;0,22;-0,91;528,00;0,00;0,00;528,00;-0,00;0,00;528,00;76,37;528,00;-76,37
;0,03;-0,84;0,03;-0,65;532,00;0,13;0,55;532,00;0,21;-0,90;532,00;-0,01;-0,00;532,00;-0,00;-0,00;532,00;76,94;532,00;-76,94
;0,03;-1,46;0,03;-0,91;536,00;0,13;0,56;536,00;0,20;-0,89;536,00;0,00;-0,00;536,00;0,00;0,00;536,00;77,27;536,00;-77,27
;0,03;-1,41;0,03;-0,01;540,00;0,12;0,58;540,00;0,19;-0,88;540,00;0,00;-0,00;540,00;0,00;0,00;540,00;77,76;540,00;-77,76
;0,03;-0,44;0,03;-0,33;544,00;0,12;0,59;544,00;0,18;-0,87;544,00;0,00;0,00;544,00;-0,00;0,00;544,00;78,31;544,00;-78,31
;0,03;-0,41;0,03;-0,38;548,00;0,12;0,60;548,00;0,17;-0,86;548,00;-0,00;0,00;548,00;-0,00;-0,00;548,00;78,80;548,00;-78,80
;0,03;-0,18;0,03;-0,85;552,00;0,12;0,62;552,00;0,16;-0,85;552,00;0,00;-0,00;552,00;0,00;0,00;552,00;79,01;552,00;-79,01
;0,03;-0,36;0,03;-0,04;556,00;0,12;0,64;556,00;0,15;-0,83;556,00;-0,00;-0,00;556,00;-0,00;-0,00;556,00;79,46;556,00;-79,46
;0,03;0,43;0,03;0,86;560,00;0,12;0,65;560,00;0,15;-0,82;560,00;-0,00;0,01;560,00;-0,01;-0,00;560,00;79,73;560,00;-79,73
;0,03;1,11;0,03;0,93;564,00;0,12;0,67;564,00;0,14;-0,81;564,00;0,00;-0,01;564,00;0,01;0,00;564,00;80,00;564,00;-80,00
;0,03;1,08;0,03;0,61;568,00;0,12;0,69;568,00;0,14;-0,80;568,00;-0,00;0,00;568,00;-0,00;-0,00;568,00;80,26;568,00;-80,26
;0,03;0,97;0,03;0,16;572,00;0,12;0,71;572,00;0,13;-0,78;572,00;-0,00;-0,00;572,00;0,00;-0,00;572,00;80,34;572,00;-80,34
;0,04;0,24;0,04;-0,92;576,00;0,13;0,73;576,00;0,13;-0,77;576,00;0,00;0,00;576,00;-0,00;0,00;576,00;80,07;576,00;-80,07
;0,04;-1,03;0,04;-0,84;580,00;0,14;0,74;580,00;0,14;-0,75;580,00;0,00;0,00;580,00;-0,00;0,00;580,00;79,52;580,00;-79,52
;0,04;-1,17;0,04;0,14;584,00;0,14;0,76;584,00;0,14;-0,75;584,00;-0,01;-0,01;584,00;0,01;-0,01;584,00;79,35;584,00;-79,35
;0,04;-0,42;0,04;-0,09;588,00;0,15;0,77;588,00;0,14;-0,74;588,00;0,01;0,01;588,00;-0,01;0,01;588,00;78,92;588,00;-78,92
;0,04;-0,89;0,04;-1,56;592,00;0,16;0,78;592,00;0,15;-0,73;592,00;-0,00;-0,00;592,00;0,00;-0,01;592,00;78,53;592,00;-78,53
;0,04;-1,79;0,04;-1,38;596,00;0,16;0,79;596,00;0,15;-0,73;596,00;0,00;0,00;596,00;0,00;0,00;596,00;78,28;596,00;-78,28
;0,04;-1,22;0,04;-0,55;600,00;0,17;0,81;600,00;0,15;-0,72;600,00;-0,00;0,00;600,00;-0,00;-0,00;600,00;78,09;600,00;-78,09
;0,04;-0,51;0,04;0,55;604,00;0,17;0,82;604,00;0,15;-0,72;604,00;0,00;-0,00;604,00;0,00;0,00;604,00;77,90;604,00;-77,90
;0,04;0,83;0,04;1,68;608,00;0,18;0,83;608,00;0,16;-0,71;608,00;-0,00;0,00;608,00;-0,00;-0,00;608,00;77,52;608,00;-77,52
;0,04;2,03;0,04;0,84;612,00;0,19;0,84;612,00;0,16;-0,71;612,00;-0,00;0,00;612,00;-0,00;0,00;612,00;77,33;612,00;-77,33
;0,04;1,57;0,04;0,37;616,00;0,19;0,85;616,00;0,16;-0,70;616,00;0,01;-0,00;616,00;0,00;0,01;616,00;77,06;616,00;-77,06
;0,04;1,13;0,04;-0,09;620,00;0,20;0,85;620,00;0,17;-0,70;620,00;-0,01;-0,00;620,00;-0,00;-0,01;620,00;76,65;620,00;-76,65
;0,04;0,35;0,04;0,31;624,00;0,21;0,86;624,00;0,17;-0,70;624,00;0,01;0,00;624,00;0,00;0,01;624,00;76,39;624,00;-76,39
;0,04;0,10;0,04;0,20;628,00;0,22;0,86;628,00;0,17;-0,70;628,00;-0,00;0,01;628,00;-0,01;-0,00;628,00;76,02;628,00;-76,02
;0,04;-0,41;0,04;0,53;632,00;0,22;0,87;632,00;0,18;-0,70;632,00;0,00;-0,01;632,00;0,01;0,00;632,00;75,96;632,00;-75,96
;0,04;0,09;0,04;0,91;636,00;0,21;0,87;636,00;0,17;-0,71;636,00;-0,00;-0,00;636,00;0,00;-0,00;636,00;76,36;636,00;-76,36
;0,04;0,47;0,04;-0,61;640,00;0,20;0,88;640,00;0,17;-0,71;640,00;0,00;-0,00;640,00;0,00;0,00;640,00;76,94;640,00;-76,94
;0,04;-0,89;0,04;-1,50;644,00;0,20;0,89;644,00;0,16;-0,70;644,00;-0,01;0,01;644,00;-0,01;-0,01;644,00;77,53;644,00;-77,53
;0,04;-1,38;0,04;-1,12;648,00;0,20;0,91;648,00;0,15;-0,70;648,00;0,01;0,00;648,00;-0,00;0,01;648,00;77,80;648,00;-77,80
;0,04;-1,25;0,04;-0,37;652,00;0,20;0,93;652,00;0,15;-0,69;652,00;-0,00;-0,01;652,00;0,01;-0,00;652,00;77,84;652,00;-77,84
;0,04;-0,59;0,04;0,52;656,00;0,21;0,95;656,00;0,15;-0,68;656,00;0,00;-0,00;656,00;0,00;0,00;656,00;77,63;656,00;-77,63
;0,04;0,21;0,04;-0,16;660,00;0,22;0,96;660,00;0,15;-0,67;660,00;-0,00;0,00;660,00;-0,01;0,00;660,00;77,38;660,00;-77,38
;0,04;-0,08;0,04;-0,33;664,00;0,22;0,98;664,00;0,15;-0,67;664,00;-0,00;-0,01;664,00;0,01;-0,01;664,00;77,08;664,00;-77,08
;0,04;0,29;0,04;1,03;668,00;0,23;0,99;668,00;0,15;-0,66;668,00;0,01;0,01;668,00;-0,01;0,01;668,00;76,87;668,00;-76,87
;0,04;1,78;0,04;2,31;672,00;0,24;1,00;672,00;0,16;-0,66;672,00;-0,01;-0,01;672,00;0,01;-0,01;672,00;76,38;672,00;-76,38
;0,04;2,79;0,04;2,03;676,00;0,25;1,01;676,00;0,16;-0,66;676,00;0,00;-0,01;676,00;0,01;0,00;676,00;76,13;676,00;-76,13
;0,04;2,53;0,04;1,27;680,00;0,26;1,01;680,00;0,16;-0,65;680,00;0,00;0,02;680,00;-0,02;0,01;680,00;75,86;680,00;-75,86
;0,04;1,87;0,04;0,88;684,00;0,26;1,02;684,00;0,17;-0,65;684,00;-0,00;-0,01;684,00;0,01;-0,01;684,00;75,65;684,00;-75,65
;0,04;1,32;0,04;1,01;688,00;0,27;1,03;688,00;0,17;-0,65;688,00;-0,00;0,00;688,00;-0,00;-0,00;688,00;75,43;688,00;-75,43
;0,04;0,67;0,04;-0,02;692,00;0,27;1,04;692,00;0,17;-0,65;692,00;-0,01;0,00;692,00;-0,01;-0,01;692,00;75,18;692,00;-75,18
;0,04;-0,66;0,04;0,21;696,00;0,28;1,05;696,00;0,17;-0,64;696,00;0,01;-0,01;696,00;0,02;0,01;696,00;74,97;696,00;-74,97
;0,04;-0,59;0,04;-0,56;700,00;0,29;1,05;700,00;0,17;-0,64;700,00;-0,00;0,01;700,00;-0,02;0,00;700,00;74,81;700,00;-74,81
;0,04;-1,36;0,04;-0,31;704,00;0,29;1,06;704,00;0,18;-0,64;704,00;-0,00;0,00;704,00;-0,00;-0,00;704,00;74,63;704,00;-74,63
;0,04;-0,83;0,04;-1,05;708,00;0,30;1,07;708,00;0,18;-0,64;708,00;0,00;-0,01;708,00;0,01;-0,00;708,00;74,40;708,00;-74,40
;0,04;-1,56;0,04;-1,49;712,00;0,30;1,08;712,00;0,18;-0,64;712,00;0,00;-0,00;712,00;0,00;0,00;712,00;74,26;712,00;-74,26
;0,04;-1,50;0,04;-1,30;716,00;0,31;1,08;716,00;0,18;-0,64;716,00;-0,01;0,00;716,00;-0,01;-0,01;716,00;74,09;716,00;-74,09
;0,04;-1,43;0,04;-1,24;720,00;0,31;1,09;720,00;0,18;-0,64;720,00;0,01;0,00;720,00;0,00;0,01;720,00;73,89;720,00;-73,89
;0,04;-1,15;0,04;-0,24;724,00;0,32;1,10;724,00;0,18;-0,63;724,00;-0,00;0,00;724,00;-0,00;-0,00;724,00;73,74;724,00;-73,74
;0,04;-0,15;0,04;-0,42;728,00;0,33;1,10;728,00;0,19;-0,63;728,00;-0,01;-0,00;728,00;0,00;-0,01;728,00;73,54;728,00;-73,54
;0,04;-0,34;0,04;-0,82;732,00;0,33;1,11;732,00;0,19;-0,63;732,00;0,01;0,00;732,00;0,00;0,01;732,00;73,32;732,00;-73,32
;0,04;-0,39;0,04;-0,57;736,00;0,34;1,12;736,00;0,19;-0,63;736,00;-0,01;0,00;736,00;-0,01;-0,01;736,00;73,19;736,00;-73,19
;0,05;-0,33;0,05;-0,86;740,00;0,34;1,12;740,00;0,19;-0,63;740,00;0,01;-0,00;740,00;0,01;0,01;740,00;72,97;740,00;-72,97
;0,05;-0,75;0,05;-0,57;744,00;0,35;1,13;744,00;0,19;-0,63;744,00;-0,00;0,00;744,00;-0,00;-0,00;744,00;72,79;744,00;-72,79
;0,05;-0,60;0,05;0,41;748,00;0,35;1,13;748,00;0,20;-0,63;748,00;0,00;-0,00;748,00;0,00;0,00;748,00;72,61;748,00;-72,61
;0,05;0,50;0,05;0,90;752,00;0,36;1,14;752,00;0,20;-0,63;752,00;-0,00;0,00;752,00;-0,01;-0,00;752,00;72,41;752,00;-72,41
;0,05;0,75;0,05;-0,13;756,00;0,37;1,14;756,00;0,20;-0,63;756,00;-0,00;-0,00;756,00;0,01;-0,00;756,00;72,22;756,00;-72,22
;0,05;0,17;0,05;0,08;760,00;0,37;1,15;760,00;0,20;-0,62;760,00;-0,00;0,01;760,00;-0,01;0,00;760,00;72,01;760,00;-72,01
;0,05;0,46;0,05;-0,03;764,00;0,38;1,15;764,00;0,20;-0,62;764,00;0,01;-0,00;764,00;0,01;0,01;764,00;71,86;764,00;-71,86
;0,05;0,17;0,05;0,12;768,00;0,38;1,16;768,00;0,21;-0,62;768,00;-0,01;-0,00;768,00;-0,00;-0,01;768,00;71,65;768,00;-71,65
;0,05;-0,11;0,05;-0,65;772,00;0,39;1,16;772,00;0,21;-0,62;772,00;0,00;0,00;772,00;-0,00;0,01;772,00;71,50;772,00;-71,50
;0,05;-0,82;0,05;0,78;776,00;0,39;1,16;776,00;0,21;-0,62;776,00;-0,00;0,00;776,00;-0,00;-0,00;776,00;71,34;776,00;-71,34
;0,05;0,80;0,05;0,84;780,00;0,40;1,17;780,00;0,21;-0,62;780,00;0,01;-0,01;780,00;0,01;0,01;780,00;71,10;780,00;-71,10
;0,05;0,34;0,05;-0,52;784,00;0,40;1,17;784,00;0,22;-0,62;784,00;-0,01;0,01;784,00;-0,01;-0,01;784,00;70,96;784,00;-70,96
;0,05;-0,25;0,05;0,73;788,00;0,41;1,17;788,00;0,22;-0,62;788,00;0,01;-0,00;788,00;0,00;0,01;788,00;70,73;788,00;-70,73
;0,05;1,08;0,05;0,91;792,00;0,41;1,18;792,00;0,22;-0,62;792,00;0,00;-0,00;792,00;0,00;0,00;792,00;70,56;792,00;-70,56
;0,05;1,15;0,05;1,27;796,00;0,42;1,18;796,00;0,22;-0,62;796,00;-0,01;0,00;796,00;-0,00;-0,01;796,00;70,39;796,00;-70,39
;0,05;1,43;0,05;0,28;800,00;0,42;1,18;800,00;0,22;-0,62;800,00;0,01;0,00;800,00;-0,00;0,01;800,00;70,21;800,00;-70,21
;0,05;0,38;0,05;-0,28;804,00;0,43;1,18;804,00;0,23;-0,63;804,00;-0,00;-0,01;804,00;0,01;-0,01;804,00;70,11;804,00;-70,11
;0,05;-0,05;0,05;-0,06;808,00;0,43;1,18;808,00;0,23;-0,63;808,00;0,00;0,00;808,00;-0,01;0,00;808,00;69,91;808,00;-69,91
;0,05;-0,40;0,05;-0,51;812,00;0,44;1,19;812,00;0,23;-0,63;812,00;0,00;-0,01;812,00;0,01;-0,00;812,00;69,75;812,00;-69,75
;0,05;-0,96;0,05;0,12;816,00;0,44;1,19;816,00;0,23;-0,63;816,00;0,00;0,01;816,00;-0,02;0,01;816,00;69,59;816,00;-69,59
;0,05;-0,30;0,05;0,12;820,00;0,45;1,19;820,00;0,24;-0,63;820,00;-0,00;-0,01;820,00;0,01;-0,01;820,00;69,46;820,00;-69,46
;0,05;-0,25;0,05;-0,12;824,00;0,45;1,19;824,00;0,24;-0,63;824,00;-0,01;0,00;824,00;-0,00;-0,01;824,00;69,22;824,00;-69,22
;0,05;-0,03;0,05;-0,06;828,00;0,45;1,19;828,00;0,24;-0,63;828,00;0,00;-0,00;828,00;0,00;0,00;828,00;69,11;828,00;-69,11
;0,05;0,07;0,05;-0,59;832,00;0,46;1,19;832,00;0,24;-0,63;832,00;0,00;0,00;832,00;-0,00;0,01;832,00;69,00;832,00;-69,00
;0,05;-0,22;0,05;0,33;836,00;0,46;1,19;836,00;0,25;-0,64;836,00;-0,00;-0,00;836,00;0,00;-0,00;836,00;68,91;836,00;-68,91
;0,05;0,49;0,05;-0,12;840,00;0,46;1,19;840,00;0,25;-0,64;840,00;0,00;-0,00;840,00;0,00;0,00;840,00;68,83;840,00;-68,83
;0,05;-0,13;0,05;0,20;844,00;0,46;1,19;844,00;0,25;-0,64;844,00;-0,01;-0,00;844,00;-0,00;-0,01;844,00;68,78;844,00;-68,78
;0,05;0,29;0,05;-0,02;848,00;0,46;1,19;848,00;0,25;-0,64;848,00;0,00;0,01;848,00;-0,01;0,01;848,00;68,76;848,00;-68,76
;0,05;-0,09;0,05;0,55;852,00;0,46;1,19;852,00;0,25;-0,64;852,00;-0,00;-0,01;852,00;0,01;-0,01;852,00;68,74;852,00;-68,74
;0,05;0,78;0,05;1,24;856,00;0,46;1,19;856,00;0,25;-0,65;856,00;0,01;0,01;856,00;-0,01;0,01;856,00;68,67;856,00;-68,67
;0,05;1,28;0,05;1,38;860,00;0,47;1,19;860,00;0,25;-0,65;860,00;-0,00;-0,01;860,00;0,01;-0,01;860,00;68,60;860,00;-68,60
;0,05;1,69;0,05;0,68;864,00;0,47;1,19;864,00;0,26;-0,65;864,00;0,00;0,00;864,00;-0,01;0,00;864,00;68,53;864,00;-68,53
;0,05;0,82;0,05;-0,20;868,00;0,47;1,19;868,00;0,26;-0,65;868,00;0,00;0,00;868,00;-0,00;0,00;868,00;68,37;868,00;-68,37
;0,05;0,11;0,05;-0,49;872,00;0,47;1,19;872,00;0,26;-0,65;872,00;0,00;-0,01;872,00;0,01;-0,00;872,00;68,25;872,00;-68,25
;0,05;-0,71;0,05;-0,16;876,00;0,48;1,19;876,00;0,26;-0,65;876,00;-0,00;0,00;876,00;-0,00;0,00;876,00;68,17;876,00;-68,17
;0,05;-0,48;0,05;0,63;880,00;0,48;1,19;880,00;0,26;-0,66;880,00;0,00;0,00;880,00;-0,00;0,00;880,00;68,09;880,00;-68,09
;0,05;0,02;0,05;0,67;884,00;0,48;1,18;884,00;0,27;-0,66;884,00;-0,00;0,00;884,00;-0,00;0,00;884,00;68,03;884,00;-68,03
;0,05;0,39;0,05;-0,05;888,00;0,48;1,18;888,00;0,27;-0,66;888,00;0,00;-0,00;888,00;0,00;-0,00;888,00;68,09;888,00;-68,09
;0,05;-0,16;0,05;-1,20;892,00;0,47;1,18;892,00;0,27;-0,67;892,00;-0,00;0,00;892,00;-0,00;-0,00;892,00;68,19;892,00;-68,19
;0,05;-0,97;0,05;-1,00;896,00;0,47;1,18;896,00;0,27;-0,67;896,00;0,00;-0,00;896,00;0,00;0,00;896,00;68,18;896,00;-68,18
;0,05;-0,77;0,05;0,62;900,00;0,47;1,18;900,00;0,27;-0,67;900,00;-0,00;0,00;900,00;-0,00;-0,00;900,00;68,16;900,00;-68,16
;0,06;0,64;0,06;1,16;904,00;0,47;1,18;904,00;0,27;-0,68;904,00;-0,00;0,00;904,00;-0,01;-0,00;904,00;68,17;904,00;-68,17
;0,06;0,85;0,06;-0,22;908,00;0,47;1,18;908,00;0,27;-0,68;908,00;0,00;-0,00;908,00;0,01;0,00;908,00;68,18;908,00;-68,18
;0,06;-0,14;0,06;-0,98;912,00;0,47;1,18;912,00;0,27;-0,68;912,00;0,00;-0,00;912,00;0,00;0,00;912,00;68,21;912,00;-68,21
;0,06;-0,64;0,06;-1,41;916,00;0,47;1,18;916,00;0,27;-0,69;916,00;-0,00;0,00;916,00;-0,00;-0,00;916,00;68,26;916,00;-68,26
;0,06;-1,52;0,06;-1,24;920,00;0,47;1,18;920,00;0,27;-0,69;920,00;0,01;0,00;920,00;0,00;0,01;920,00;68,34;920,00;-68,34
;0,06;-1,51;0,06;0,23;924,00;0,47;1,18;924,00;0,27;-0,69;924,00;-0,01;0,00;924,00;-0,00;-0,01;924,00;68,36;924,00;-68,36
;0,06;-0,31;0,06;0,30;928,00;0,47;1,18;928,00;0,28;-0,69;928,00;0,00;-0,00;928,00;0,00;0,00;928,00;68,40;928,00;-68,40
;0,06;-0,01;0,06;0,24;932,00;0,46;1,18;932,00;0,28;-0,70;932,00;-0,00;0,00;932,00;-0,00;-0,00;932,00;68,46;932,00;-68,46
;0,06;0,48;0,06;-0,31;936,00;0,46;1,18;936,00;0,28;-0,70;936,00;-0,00;-0,01;936,00;0,01;-0,00;936,00;68,52;936,00;-68,52
;0,06;0,13;0,06;-0,83;940,00;0,46;1,17;940,00;0,28;-0,70;940,00;0,00;0,01;940,00;-0,00;0,01;940,00;68,55;940,00;-68,55
;0,06;-0,25;0,06;0,49;944,00;0,46;1,17;944,00;0,28;-0,71;944,00;0,00;-0,00;944,00;0,00;-0,00;944,00;68,59;944,00;-68,59
;0,06;0,89;0,06;1,29;948,00;0,46;1,17;948,00;0,28;-0,71;948,00;-0,00;0,01;948,00;-0,01;-0,00;948,00;68,67;948,00;-68,67
;0,06;1,20;0,06;0,85;952,00;0,46;1,17;952,00;0,28;-0,71;952,00;-0,00;-0,01;952,00;0,01;-0,00;952,00;68,71;952,00;-68,71
;0,06;0,94;0,06;0,47;956,00;0,45;1,17;956,00;0,28;-0,72;956,00;0,00;0,00;956,00;0,00;0,01;956,00;68,76;956,00;-68,76
;0,06;0,59;0,06;-0,13;960,00;0,45;1,17;960,00;0,28;-0,72;960,00;-0,00;0,00;960,00;-0,00;-0,00;960,00;68,85;960,00;-68,85
;0,06;0,09;0,06;0,47;964,00;0,45;1,17;964,00;0,28;-0,73;964,00;-0,00;0,00;964,00;-0,01;-0,00;964,00;68,99;964,00;-68,99
;0,06;0,31;0,06;0,02;968,00;0,45;1,17;968,00;0,28;-0,73;968,00;0,01;-0,01;968,00;0,01;0,01;968,00;69,09;968,00;-69,09
;0,06;-0,33;0,06;0,39;972,00;0,44;1,17;972,00;0,28;-0,73;972,00;-0,01;0,00;972,00;-0,01;-0,01;972,00;69,18;972,00;-69,18
;0,06;0,22;0,06;0,19;976,00;0,44;1,17;976,00;0,28;-0,74;976,00;0,00;-0,00;976,00;0,01;0,00;976,00;69,32;976,00;-69,32
;0,06;-0,13;0,06;-0,22;980,00;0,44;1,17;980,00;0,28;-0,74;980,00;-0,00;0,01;980,00;-0,01;0,00;980,00;69,39;980,00;-69,39
;0,06;-0,06;0,06;0,35;984,00;0,44;1,16;984,00;0,28;-0,74;984,00;0,00;-0,00;984,00;0,01;0,00;984,00;69,49;984,00;-69,49
;0,06;0,23;0,06;-1,09;988,00;0,43;1,16;988,00;0,28;-0,75;988,00;-0,00;0,00;988,00;-0,00;-0,00;988,00;69,59;988,00;-69,59
;0,06;-1,26;0,06;-1,26;992,00;0,43;1,16;992,00;0,28;-0,75;992,00;0,00;-0,01;992,00;0,01;0,00;992,00;69,71;992,00;-69,71
;0,06;-1,23;0,06;-0,40;996,00;0,43;1,16;996,00;0,28;-0,76;996,00;-0,01;0,01;996,00;-0,01;-0,01;996,00;69,82;996,00;-69,82
;0,06;-0,70;0,06;-0,35;1000,00;0,42;1,16;1000,00;0,28;-0,76;1000,00;0,00;0,00;1000,00;0,00;0,01;1000,00;69,94;1000,00;-69,94
;0,06;-0,68;0,06;-0,40;1004,00;0,42;1,16;1004,00;0,28;-0,77;1004,00;-0,00;-0,00;1004,00;0,00;-0,01;1004,00;70,06;1004,00;-70,06
;0,06;-0,57;0,06;-0,41;1008,00;0,42;1,16;1008,00;0,28;-0,77;1008,00;-0,00;0,00;1008,00;-0,00;-0,00;1008,00;70,26;1008,00;-70,26
;0,06;-0,06;0,06;0,14;1012,00;0,41;1,16;1012,00;0,28;-0,77;1012,00;0,01;-0,01;1012,00;0,01;0,00;1012,00;70,45;1012,00;-70,45
;0,06;0,30;0,06;-0,27;1016,00;0,41;1,16;1016,00;0,27;-0,78;1016,00;-0,00;0,00;1016,00;-0,00;0,00;1016,00;70,59;1016,00;-70,59
;0,06;0,20;0,06;0,84;1020,00;0,40;1,15;1020,00;0,27;-0,78;1020,00;-0,00;-0,00;1020,00;-0,00;-0,00;1020,00;70,75;1020,00;-70,75
;0,06;1,09;0,06;-0,38;1024,00;0,40;1,15;1024,00;0,27;-0,79;1024,00;0,00;0,00;1024,00;-0,00;0,00;1024,00;70,87;1024,00;-70,87
;0,06;-0,40;0,06;-0,60;1028,00;0,40;1,15;1028,00;0,27;-0,79;1028,00;-0,00;-0,01;1028,00;0,00;-0,01;1028,00;71,03;1028,00;-71,03
;0,06;-0,29;0,06;0,53;1032,00;0,39;1,15;1032,00;0,27;-0,80;1032,00;0,01;0,00;1032,00;0,00;0,01;1032,00;71,21;1032,00;-71,21
;0,06;0,30;0,06;-0,41;1036,00;0,39;1,15;1036,00;0,27;-0,80;1036,00;-0,00;0,01;1036,00;-0,01;0,00;1036,00;71,30;1036,00;-71,30
;0,06;-0,85;0,06;-0,64;1040,00;0,38;1,15;1040,00;0,27;-0,81;1040,00;-0,00;-0,00;1040,00;0,00;-0,00;1040,00;71,52;1040,00;-71,52
;0,06;-0,83;0,06;-0,26;1044,00;0,38;1,15;1044,00;0,27;-0,81;1044,00;-0,01;-0,01;1044,00;0,01;-0,01;1044,00;71,81;1044,00;-71,81
;0,06;-0,30;0,06;0,68;1048,00;0,37;1,15;1048,00;0,26;-0,82;1048,00;0,00;0,01;1048,00;-0,01;0,01;1048,00;71,99;1048,00;-71,99
;0,06;0,60;0,06;-0,24;1052,00;0,37;1,14;1052,00;0,26;-0,82;1052,00;-0,01;-0,00;1052,00;0,00;-0,01;1052,00;72,22;1052,00;-72,22
;0,06;-0,44;0,06;-0,94;1056,00;0,36;1,14;1056,00;0,26;-0,83;1056,00;0,01;0,01;1056,00;-0,00;0,01;1056,00;72,37;1056,00;-72,37
;0,06;-0,47;0,06;-0,30;1060,00;0,36;1,14;1060,00;0,26;-0,83;1060,00;-0,00;-0,01;1060,00;0,01;-0,00;1060,00;72,65;1060,00;-72,65
;0,06;-0,33;0,06;-0,86;1064,00;0,35;1,14;1064,00;0,26;-0,83;1064,00;0,00;0,01;1064,00;-0,01;0,00;1064,00;72,89;1064,00;-72,89
;0,07;-0,90;0,07;0,09;1068,00;0,35;1,14;1068,00;0,26;-0,84;1068,00;-0,01;-0,00;1068,00;0,00;-0,01;1068,00;73,03;1068,00;-73,03
;0,07;-0,11;0,07;-0,27;1072,00;0,34;1,14;1072,00;0,25;-0,84;1072,00;0,00;0,00;1072,00;-0,00;0,00;1072,00;73,26;1072,00;-73,26
;0,07;-0,50;0,07;-0,55;1076,00;0,34;1,14;1076,00;0,25;-0,85;1076,00;0,00;-0,00;1076,00;0,01;0,00;1076,00;73,46;1076,00;-73,46
;0,07;-0,53;0,07;-0,61;1080,00;0,33;1,14;1080,00;0,25;-0,85;1080,00;-0,01;0,01;1080,00;-0,01;-0,00;1080,00;73,64;1080,00;-73,64
;0,07;-0,62;0,07;-0,64;1084,00;0,33;1,14;1084,00;0,25;-0,85;1084,00;0,00;-0,00;1084,00;0,00;-0,00;1084,00;73,86;1084,00;-73,86
;0,07;-0,47;0,07;0,36;1088,00;0,32;1,14;1088,00;0,24;-0,86;1088,00;0,00;-0,00;1088,00;0,00;0,00;1088,00;74,11;1088,00;-74,11
;0,07;0,39;0,07;0,52;1092,00;0,32;1,14;1092,00;0,24;-0,87;1092,00;0,00;0,00;1092,00;-0,00;0,00;1092,00;74,33;1092,00;-74,33
;0,07;0,77;0,07;1,44;1096,00;0,31;1,13;1096,00;0,24;-0,87;1096,00;0,00;-0,00;1096,00;0,00;-0,00;1096,00;74,53;1096,00;-74,53
;0,07;1,80;0,07;0,22;1100,00;0,31;1,13;1100,00;0,24;-0,87;1100,00;-0,00;0,01;1100,00;-0,01;-0,00;1100,00;74,80;1100,00;-74,80
;0,07;0,40;0,07;-0,69;1104,00;0,30;1,13;1104,00;0,23;-0,88;1104,00;0,00;-0,01;1104,00;0,01;0,00;1104,00;75,09;1104,00;-75,09
;0,07;-0,16;0,07;0,02;1108,00;0,30;1,13;1108,00;0,23;-0,88;1108,00;0,01;0,00;1108,00;0,00;0,01;1108,00;75,31;1108,00;-75,31
;0,07;-0,13;0,07;-0,28;1112,00;0,29;1,13;1112,00;0,23;-0,89;1112,00;-0,01;0,01;1112,00;-0,01;-0,01;1112,00;75,56;1112,00;-75,56
;0,07;-0,70;0,07;0,21;1116,00;0,29;1,13;1116,00;0,23;-0,89;1116,00;0,01;-0,00;1116,00;0,01;0,01;1116,00;75,79;1116,00;-75,79
