C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\LaRocha.2_M1.xdf;03.10.19;11:55:34;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
;2,21;-0,19;2,21;-0,65;;;;;;;;;;;;;;;;
;2,22;-1,23;2,22;-1,13;;;;;;;;;;;;;;;;
;2,22;-1,49;2,22;-2,16;;;;;;;;;;;;;;;;
;2,22;-1,06;2,22;-2,13;;;;;;;;;;;;;;;;
;2,22;-0,48;2,22;-1,45;;;;;;;;;;;;;;;;
;2,22;0,41;2,22;-0,45;;;;;;;;;;;;;;;;
;2,22;-0,25;2,22;0,69;;;;;;;;;;;;;;;;
;2,22;0,30;2,22;0,51;;;;;;;;;;;;;;;;
;2,22;0,33;2,22;1,25;;;;;;;;;;;;;;;;
;2,22;0,29;2,22;0,83;;;;;;;;;;;;;;;;
;2,22;1,11;2,22;0,71;;;;;;;;;;;;;;;;
;2,22;0,95;2,22;1,06;;;;;;;;;;;;;;;;
;2,22;0,04;2,22;0,74;;;;;;;;;;;;;;;;
;2,22;-0,13;2,22;-0,17;;;;;;;;;;;;;;;;
;2,22;-0,46;2,22;-0,29;;;;;;;;;;;;;;;;
;2,22;-0,14;2,22;-0,88;;;;;;;;;;;;;;;;
;2,22;0,34;2,22;-0,42;;;;;;;;;;;;;;;;
;2,22;-0,33;2,22;-0,09;;;;;;;;;;;;;;;;
;2,22;-0,76;2,22;-0,39;;;;;;;;;;;;;;;;
;2,22;-0,37;2,22;-0,66;;;;;;;;;;;;;;;;
;2,22;0,46;2,22;-0,09;;;;;;;;;;;;;;;;
;2,22;-0,16;2,22;0,40;;;;;;;;;;;;;;;;
;2,22;-0,35;2,22;-0,12;;;;;;;;;;;;;;;;
;2,22;-0,16;2,22;-0,12;;;;;;;;;;;;;;;;
;2,22;-0,41;2,22;-0,08;;;;;;;;;;;;;;;;
;2,22;-0,63;2,22;-0,47;;;;;;;;;;;;;;;;
;2,22;-0,43;2,22;-0,76;;;;;;;;;;;;;;;;
;2,22;0,23;2,22;-0,48;;;;;;;;;;;;;;;;
;2,22;0,51;2,22;0,13;;;;;;;;;;;;;;;;
;2,22;0,14;2,22;0,54;;;;;;;;;;;;;;;;
;2,22;0,16;2,22;0,37;;;;;;;;;;;;;;;;
;2,22;0,18;2,22;0,61;;;;;;;;;;;;;;;;
;2,22;-0,41;2,22;0,26;;;;;;;;;;;;;;;;
;2,22;0,07;2,22;-0,30;;;;;;;;;;;;;;;;
;2,22;-0,74;2,22;-0,22;;;;;;;;;;;;;;;;
;2,22;-0,32;2,22;-1,06;;;;;;;;;;;;;;;;
;2,22;-0,37;2,22;-0,59;;;;;;;;;;;;;;;;
;2,22;-0,66;2,22;-0,76;;;;;;;;;;;;;;;;
;2,22;-0,11;2,22;-0,63;;;;;;;;;;;;;;;;
;2,22;-0,85;2,22;-0,15;;;;;;;;;;;;;;;;
;2,22;-0,56;2,22;-0,69;;;;;;;;;;;;;;;;
;2,22;-0,22;2,22;-0,30;;;;;;;;;;;;;;;;
;2,23;-0,59;2,23;-0,20;;;;;;;;;;;;;;;;
;2,23;0,14;2,23;-0,48;;;;;;;;;;;;;;;;
;2,23;0,42;2,23;0,28;;;;;;;;;;;;;;;;
;2,23;0,26;2,23;0,48;;;;;;;;;;;;;;;;
;2,23;-0,18;2,23;0,47;;;;;;;;;;;;;;;;
;2,23;-0,74;2,23;-0,07;;;;;;;;;;;;;;;;
;2,23;-0,02;2,23;-0,55;;;;;;;;;;;;;;;;
;2,23;0,15;2,23;-0,16;;;;;;;;;;;;;;;;
;2,23;0,09;2,23;-0,17;;;;;;;;;;;;;;;;
;2,23;0,08;2,23;-0,07;;;;;;;;;;;;;;;;
;2,23;-0,78;2,23;0,03;;;;;;;;;;;;;;;;
;2,23;-1,18;2,23;-0,78;;;;;;;;;;;;;;;;
;2,23;-1,27;2,23;-1,14;;;;;;;;;;;;;;;;
;2,23;-1,98;2,23;-1,62;;;;;;;;;;;;;;;;
;2,23;-1,31;2,23;-2,34;;;;;;;;;;;;;;;;
;2,23;-0,77;2,23;-1,65;;;;;;;;;;;;;;;;
;2,23;-0,49;2,23;-1,04;;;;;;;;;;;;;;;;
;2,23;0,16;2,23;-0,33;;;;;;;;;;;;;;;;
;2,23;0,62;2,23;0,73;;;;;;;;;;;;;;;;
;2,23;0,84;2,23;1,42;;;;;;;;;;;;;;;;
;2,23;0,18;2,23;1,61;;;;;;;;;;;;;;;;
;2,23;1,62;2,23;0,85;;;;;;;;;;;;;;;;
;2,23;2,03;2,23;2,26;;;;;;;;;;;;;;;;
;2,23;-0,51;2,23;1,55;;;;;;;;;;;;;;;;
;2,23;-0,37;2,23;-0,49;;;;;;;;;;;;;;;;
;2,23;-1,54;2,23;-0,87;;;;;;;;;;;;;;;;
;2,23;-0,75;2,23;-2,22;;;;;;;;;;;;;;;;
;2,23;0,34;2,23;-1,64;;;;;;;;;;;;;;;;
;2,23;1,00;2,23;-0,32;;;;;;;;;;;;;;;;
;2,23;1,41;2,23;0,94;;;;;;;;;;;;;;;;
;2,23;0,50;2,23;2,07;;;;;;;;;;;;;;;;
;2,23;0,35;2,23;1,44;;;;;;;;;;;;;;;;
;2,23;1,64;2,23;1,59;;;;;;;;;;;;;;;;
;2,23;1,80;2,23;1,99;;;;;;;;;;;;;;;;
;2,23;1,43;2,23;1,85;;;;;;;;;;;;;;;;
;2,23;0,68;2,23;1,03;;;;;;;;;;;;;;;;
;2,23;0,82;2,23;0,69;;;;;;;;;;;;;;;;
;2,23;-1,02;2,23;0,17;;;;;;;;;;;;;;;;
;2,23;-0,63;2,23;-1,44;;;;;;;;;;;;;;;;
;2,23;-0,36;2,23;-1,26;;;;;;;;;;;;;;;;
;2,23;0,72;2,23;-0,84;;;;;;;;;;;;;;;;
;2,24;0,00;2,24;0,24;;;;;;;;;;;;;;;;
;2,24;0,09;2,24;0,06;;;;;;;;;;;;;;;;
;2,24;0,52;2,24;0,68;;;;;;;;;;;;;;;;
;2,24;0,57;2,24;1,07;;;;;;;;;;;;;;;;
;2,24;0,90;2,24;0,97;;;;;;;;;;;;;;;;
;2,24;0,94;2,24;1,24;;;;;;;;;;;;;;;;
;2,24;-0,45;2,24;0,87;;;;;;;;;;;;;;;;
;2,24;-0,76;2,24;-0,52;;;;;;;;;;;;;;;;
;2,24;-1,17;2,24;-1,12;;;;;;;;;;;;;;;;
;2,24;-0,45;2,24;-1,73;;;;;;;;;;;;;;;;
;2,24;-0,47;2,24;-1,12;;;;;;;;;;;;;;;;
;2,24;-0,65;2,24;-1,09;;;;;;;;;;;;;;;;
;2,24;1,01;2,24;-0,50;;;;;;;;;;;;;;;;
;2,24;1,10;2,24;1,45;;;;;;;;;;;;;;;;
;2,24;1,08;2,24;1,68;;;;;;;;;;;;;;;;
;2,24;0,48;2,24;2,01;;;;;;;;;;;;;;;;
;2,24;0,92;2,24;1,09;;;;;;;;;;;;;;;;
;2,24;1,84;2,24;1,60;;;;;;;;;;;;;;;;
;2,24;-0,19;2,24;1,26;;;;;;;;;;;;;;;;
;2,24;0,70;2,24;-0,37;;;;;;;;;;;;;;;;
;2,24;-0,30;2,24;0,16;;;;;;;;;;;;;;;;
;2,24;0,03;2,24;-0,82;;;;;;;;;;;;;;;;
;2,24;0,09;2,24;-0,42;;;;;;;;;;;;;;;;
;2,24;0,30;2,24;-0,24;;;;;;;;;;;;;;;;
;2,24;0,56;2,24;0,33;;;;;;;;;;;;;;;;
;2,24;-0,53;2,24;0,65;;;;;;;;;;;;;;;;
;2,24;-1,01;2,24;-0,34;;;;;;;;;;;;;;;;
;2,24;-1,08;2,24;-0,71;;;;;;;;;;;;;;;;
;2,24;-1,59;2,24;-1,42;;;;;;;;;;;;;;;;
;2,24;-0,73;2,24;-1,86;;;;;;;;;;;;;;;;
;2,24;-1,55;2,24;-1,44;;;;;;;;;;;;;;;;
;2,24;-0,24;2,24;-1,76;;;;;;;;;;;;;;;;
;2,24;-0,95;2,24;-0,27;;;;;;;;;;;;;;;;
;2,24;-1,17;2,24;-0,85;;;;;;;;;;;;;;;;
;2,24;-0,01;2,24;-0,49;;;;;;;;;;;;;;;;
;2,24;-0,17;2,24;0,37;;;;;;;;;;;;;;;;
;2,24;-0,95;2,24;0,07;;;;;;;;;;;;;;;;
;2,24;-1,37;2,24;-0,89;;;;;;;;;;;;;;;;
;2,24;0,24;2,24;-1,16;;;;;;;;;;;;;;;;
;2,24;-0,24;2,24;0,06;;;;;;;;;;;;;;;;
;2,24;-1,36;2,24;-0,80;;;;;;;;;;;;;;;;
;2,25;-0,84;2,25;-1,24;;;;;;;;;;;;;;;;
;2,25;-0,99;2,25;-0,89;;;;;;;;;;;;;;;;
;2,25;0,09;2,25;-0,86;;;;;;;;;;;;;;;;
;2,25;-1,15;2,25;-0,11;;;;;;;;;;;;;;;;
;2,25;-0,72;2,25;-1,10;;;;;;;;;;;;;;;;
;2,25;-0,48;2,25;-0,38;;;;;;;;;;;;;;;;
;2,25;-0,47;2,25;-0,51;;;;;;;;;;;;;;;;
;2,25;0,70;2,25;-0,19;;;;;;;;;;;;;;;;
;2,25;0,51;2,25;0,75;;;;;;;;;;;;;;;;
;2,25;0,85;2,25;0,85;;;;;;;;;;;;;;;;
;2,25;0,24;2,25;1,20;;;;;;;;;;;;;;;;
;2,25;0,26;2,25;0,59;;;;;;;;;;;;;;;;
;2,25;1,60;2,25;0,58;;;;;;;;;;;;;;;;
;2,25;2,86;2,25;1,74;;;;;;;;;;;;;;;;
;2,25;1,95;2,25;2,75;;;;;;;;;;;;;;;;
;2,25;1,10;2,25;2,04;;;;;;;;;;;;;;;;
;2,25;1,58;2,25;1,61;;;;;;;;;;;;;;;;
;2,25;1,66;2,25;1,87;;;;;;;;;;;;;;;;
;2,25;0,62;2,25;1,36;;;;;;;;;;;;;;;;
;2,25;-0,78;2,25;0,10;;;;;;;;;;;;;;;;
;2,25;-1,40;2,25;-1,45;;;;;;;;;;;;;;;;
;2,25;-0,70;2,25;-2,03;;;;;;;;;;;;;;;;
;2,25;-1,46;2,25;-1,77;;;;;;;;;;;;;;;;
;2,25;-0,98;2,25;-2,29;;;;;;;;;;;;;;;;
;2,25;0,60;2,25;-1,12;;;;;;;;;;;;;;;;
;2,25;1,74;2,25;0,94;;;;;;;;;;;;;;;;
;2,25;1,40;2,25;2,49;;;;;;;;;;;;;;;;
;2,25;0,52;2,25;2,49;;;;;;;;;;;;;;;;
;2,25;1,09;2,25;1,85;;;;;;;;;;;;;;;;
;2,25;2,26;2,25;1,97;;;;;;;;;;;;;;;;
;2,25;1,91;2,25;2,29;;;;;;;;;;;;;;;;
;2,25;0,26;2,25;1,32;;;;;;;;;;;;;;;;
;2,25;0,25;2,25;-0,19;;;;;;;;;;;;;;;;
;2,25;-0,09;2,25;-0,17;;;;;;;;;;;;;;;;
;2,25;-1,35;2,25;-1,05;;;;;;;;;;;;;;;;
;2,25;-0,08;2,25;-1,97;;;;;;;;;;;;;;;;
;2,25;0,13;2,25;-0,57;;;;;;;;;;;;;;;;
;2,25;-0,38;2,25;-0,29;;;;;;;;;;;;;;;;
;2,25;-1,00;2,25;-0,29;;;;;;;;;;;;;;;;
;2,25;-1,04;2,25;-0,67;;;;;;;;;;;;;;;;
;2,25;-0,11;2,25;-0,53;;;;;;;;;;;;;;;;
;2,26;-0,31;2,26;-0,10;;;;;;;;;;;;;;;;
;2,26;-0,15;2,26;-0,30;;;;;;;;;;;;;;;;
;2,26;-0,74;2,26;-0,13;;;;;;;;;;;;;;;;
;2,26;-0,53;2,26;-0,65;;;;;;;;;;;;;;;;
;2,26;-1,06;2,26;-0,43;;;;;;;;;;;;;;;;
;2,26;-2,10;2,26;-1,36;;;;;;;;;;;;;;;;
;2,26;-1,36;2,26;-2,21;;;;;;;;;;;;;;;;
;2,26;-0,56;2,26;-1,65;;;;;;;;;;;;;;;;
;2,26;-0,19;2,26;-0,87;;;;;;;;;;;;;;;;
;2,26;-0,32;2,26;-0,30;;;;;;;;;;;;;;;;
;2,26;-0,52;2,26;0,05;;;;;;;;;;;;;;;;
;2,26;-0,32;2,26;0,09;;;;;;;;;;;;;;;;
;2,26;0,09;2,26;0,25;;;;;;;;;;;;;;;;
;2,26;0,14;2,26;0,37;;;;;;;;;;;;;;;;
;2,26;-0,17;2,26;0,17;;;;;;;;;;;;;;;;
;2,26;-0,17;2,26;-0,22;;;;;;;;;;;;;;;;
;2,26;0,65;2,26;-0,21;;;;;;;;;;;;;;;;
;2,26;0,82;2,26;0,60;;;;;;;;;;;;;;;;
;2,26;0,50;2,26;0,64;;;;;;;;;;;;;;;;
;2,26;1,53;2,26;0,89;;;;;;;;;;;;;;;;
;2,26;0,03;2,26;1,73;;;;;;;;;;;;;;;;
;2,26;-0,09;2,26;0,24;;;;;;;;;;;;;;;;
;2,26;-0,35;2,26;0,12;;;;;;;;;;;;;;;;
;2,26;-0,85;2,26;-0,76;;;;;;;;;;;;;;;;
;2,26;0,20;2,26;-1,25;;;;;;;;;;;;;;;;
;2,26;0,64;2,26;-0,37;;;;;;;;;;;;;;;;
;2,26;0,28;2,26;0,29;;;;;;;;;;;;;;;;
;2,26;0,35;2,26;0,32;;;;;;;;;;;;;;;;
;2,26;0,88;2,26;0,95;;;;;;;;;;;;;;;;
;2,26;0,44;2,26;1,37;;;;;;;;;;;;;;;;
;2,26;-0,29;2,26;0,75;;;;;;;;;;;;;;;;
;2,26;0,24;2,26;-0,12;;;;;;;;;;;;;;;;
;2,26;0,29;2,26;0,17;;;;;;;;;;;;;;;;
;2,26;-0,12;2,26;-0,24;;;;;;;;;;;;;;;;
;2,26;-1,02;2,26;-0,57;;;;;;;;;;;;;;;;
;2,26;-0,59;2,26;-1,40;;;;;;;;;;;;;;;;
;2,26;0,36;2,26;-0,56;;;;;;;;;;;;;;;;
;2,26;-0,22;2,26;0,05;;;;;;;;;;;;;;;;
;2,26;-0,47;2,26;-0,15;;;;;;;;;;;;;;;;
;2,26;-0,42;2,26;-0,18;;;;;;;;;;;;;;;;
;2,26;-0,64;2,26;-0,12;;;;;;;;;;;;;;;;
;2,27;-0,51;2,27;-0,59;;;;;;;;;;;;;;;;
;2,27;-0,69;2,27;-0,58;;;;;;;;;;;;;;;;
;2,27;-1,06;2,27;-0,95;;;;;;;;;;;;;;;;
;2,27;-0,63;2,27;-1,24;;;;;;;;;;;;;;;;
;2,27;-0,14;2,27;-0,71;;;;;;;;;;;;;;;;
;2,27;0,05;2,27;-0,25;;;;;;;;;;;;;;;;
;2,27;0,92;2,27;0,34;;;;;;;;;;;;;;;;
;2,27;0,71;2,27;1,23;;;;;;;;;;;;;;;;
;2,27;2,17;2,27;1,43;;;;;;;;;;;;;;;;
;2,27;1,19;2,27;2,78;;;;;;;;;;;;;;;;
;2,27;0,26;2,27;1,48;;;;;;;;;;;;;;;;
;2,27;-0,01;2,27;0,66;;;;;;;;;;;;;;;;
;2,27;-0,10;2,27;-0,31;;;;;;;;;;;;;;;;
;2,27;0,30;2,27;-0,57;;;;;;;;;;;;;;;;
;2,27;-1,34;2,27;-0,81;;;;;;;;;;;;;;;;
;2,27;-0,72;2,27;-2,02;;;;;;;;;;;;;;;;
;2,27;1,09;2,27;-0,87;;;;;;;;;;;;;;;;
;2,27;0,46;2,27;0,90;;;;;;;;;;;;;;;;
;2,27;0,41;2,27;0,62;;;;;;;;;;;;;;;;
;2,27;0,99;2,27;1,28;;;;;;;;;;;;;;;;
;2,27;1,13;2,27;1,75;;;;;;;;;;;;;;;;
;2,27;0,69;2,27;1,68;;;;;;;;;;;;;;;;
;2,27;-0,25;2,27;0,72;;;;;;;;;;;;;;;;
;2,27;-0,05;2,27;-0,28;;;;;;;;;;;;;;;;
;2,27;-0,33;2,27;-0,54;;;;;;;;;;;;;;;;
;2,27;-1,34;2,27;-1,12;;;;;;;;;;;;;;;;
;2,27;-1,63;2,27;-2,15;;;;;;;;;;;;;;;;
;2,27;-0,75;2,27;-1,99;;;;;;;;;;;;;;;;
;2,27;-1,31;2,27;-1,24;;;;;;;;;;;;;;;;
;2,27;-0,66;2,27;-1,40;;;;;;;;;;;;;;;;
;2,27;-0,92;2,27;-0,46;;;;;;;;;;;;;;;;
;2,27;0,17;2,27;-0,47;;;;;;;;;;;;;;;;
;2,27;0,44;2,27;0,79;;;;;;;;;;;;;;;;
;2,27;0,37;2,27;0,83;;;;;;;;;;;;;;;;
;2,27;-0,11;2,27;0,87;;;;;;;;;;;;;;;;
;2,27;0,81;2,27;0,27;;;;;;;;;;;;;;;;
;2,27;0,15;2,27;1,02;;;;;;;;;;;;;;;;
;2,27;0,28;2,27;-0,14;;;;;;;;;;;;;;;;
;2,27;0,06;2,27;0,28;;;;;;;;;;;;;;;;
;2,27;-0,02;2,27;-0,41;;;;;;;;;;;;;;;;
;2,27;1,25;2,27;0,09;;;;;;;;;;;;;;;;
;2,28;1,28;2,28;0,99;;;;;;;;;;;;;;;;
;2,28;1,58;2,28;1,53;;;;;;;;;;;;;;;;
;2,28;0,89;2,28;1,87;;;;;;;;;;;;;;;;
;2,28;-0,04;2,28;1,34;;;;;;;;;;;;;;;;
;2,28;0,78;2,28;0,27;;;;;;;;;;;;;;;;
;2,28;1,31;2,28;0,84;;;;;;;;;;;;;;;;
;2,28;0,92;2,28;0,73;;;;;;;;;;;;;;;;
;2,28;0,18;2,28;0,56;;;;;;;;;;;;;;;;
;2,28;-0,93;2,28;-0,21;;;;;;;;;;;;;;;;
;2,28;-0,42;2,28;-0,95;;;;;;;;;;;;;;;;
;2,28;0,11;2,28;-0,68;;;;;;;;;;;;;;;;
;2,28;-0,45;2,28;-0,29;;;;;;;;;;;;;;;;
;2,28;0,21;2,28;-0,74;;;;;;;;;;;;;;;;
;2,28;0,63;2,28;0,49;;;;;;;;;;;;;;;;
;2,28;0,03;2,28;0,67;;;;;;;;;;;;;;;;
;2,28;0,70;2,28;0,56;;;;;;;;;;;;;;;;
;2,28;0,70;2,28;1,03;;;;;;;;;;;;;;;;
;2,28;0,45;2,28;1,00;;;;;;;;;;;;;;;;
;2,28;-0,26;2,28;0,41;;;;;;;;;;;;;;;;
;2,28;0,18;2,28;-0,25;;;;;;;;;;;;;;;;
;2,28;-0,07;2,28;-0,04;;;;;;;;;;;;;;;;
;2,28;-1,44;2,28;-0,67;;;;;;;;;;;;;;;;
;2,28;-1,35;2,28;-1,86;;;;;;;;;;;;;;;;
;2,28;-0,95;2,28;-1,67;;;;;;;;;;;;;;;;
;2,28;-0,64;2,28;-1,36;;;;;;;;;;;;;;;;
;2,28;-0,40;2,28;-0,87;;;;;;;;;;;;;;;;
;2,28;-0,67;2,28;-0,32;;;;;;;;;;;;;;;;
;2,28;-0,79;2,28;-0,31;;;;;;;;;;;;;;;;
;2,28;0,57;2,28;-0,20;;;;;;;;;;;;;;;;
;2,28;1,85;2,28;1,15;;;;;;;;;;;;;;;;
;2,28;1,95;2,28;2,22;;;;;;;;;;;;;;;;
;2,28;1,24;2,28;2,42;;;;;;;;;;;;;;;;
;2,28;0,52;2,28;1,82;;;;;;;;;;;;;;;;
;2,28;0,30;2,28;0,96;;;;;;;;;;;;;;;;
;2,28;0,52;2,28;0,19;;;;;;;;;;;;;;;;
;2,28;0,49;2,28;-0,06;;;;;;;;;;;;;;;;
;2,28;-0,24;2,28;-0,38;;;;;;;;;;;;;;;;
;2,28;-0,77;2,28;-0,92;;;;;;;;;;;;;;;;
;2,28;-1,64;2,28;-1,23;;;;;;;;;;;;;;;;
;2,28;-2,09;2,28;-2,05;;;;;;;;;;;;;;;;
;2,28;-1,39;2,28;-2,31;;;;;;;;;;;;;;;;
;2,29;-1,14;2,29;-1,71;;;;;;;;;;;;;;;;
;2,29;-0,16;2,29;-1,31;;;;;;;;;;;;;;;;
;2,29;0,57;2,29;0,15;;;;;;;;;;;;;;;;
;2,29;-0,20;2,29;0,99;;;;;;;;;;;;;;;;
;2,29;0,74;2,29;0,75;;;;;;;;;;;;;;;;
;2,29;0,56;2,29;1,63;;;;;;;;;;;;;;;;
;2,29;0,62;2,29;1,02;;;;;;;;;;;;;;;;
;2,29;0,56;2,29;0,91;;;;;;;;;;;;;;;;
;2,29;0,02;2,29;0,34;;;;;;;;;;;;;;;;
;2,29;-0,52;2,29;-0,27;;;;;;;;;;;;;;;;
;2,29;-0,93;2,29;-1,11;;;;;;;;;;;;;;;;
;2,29;-1,27;2,29;-1,47;;;;;;;;;;;;;;;;
;2,29;-0,85;2,29;-1,89;;;;;;;;;;;;;;;;
;2,29;-0,28;2,29;-1,19;;;;;;;;;;;;;;;;
;2,29;0,23;2,29;-0,45;;;;;;;;;;;;;;;;
;2,29;-0,81;2,29;0,40;;;;;;;;;;;;;;;;
;2,29;-0,40;2,29;-0,38;;;;;;;;;;;;;;;;
;2,29;0,21;2,29;0,41;;;;;;;;;;;;;;;;
;2,29;0,13;2,29;0,41;;;;;;;;;;;;;;;;
;2,29;0,09;2,29;0,33;;;;;;;;;;;;;;;;
;2,29;0,17;2,29;0,06;;;;;;;;;;;;;;;;
;2,29;-0,31;2,29;0,23;;;;;;;;;;;;;;;;
;2,29;-0,17;2,29;-0,52;;;;;;;;;;;;;;;;
;2,29;-0,51;2,29;-0,18;;;;;;;;;;;;;;;;
;2,29;-0,31;2,29;-0,88;;;;;;;;;;;;;;;;
;2,29;0,29;2,29;-0,17;;;;;;;;;;;;;;;;
;2,29;-0,67;2,29;-0,10;;;;;;;;;;;;;;;;
;2,29;-0,47;2,29;-0,44;;;;;;;;;;;;;;;;
;2,29;-0,56;2,29;-0,56;;;;;;;;;;;;;;;;
;2,29;1,08;2,29;-0,18;;;;;;;;;;;;;;;;
;2,29;-0,41;2,29;0,86;;;;;;;;;;;;;;;;
;2,29;-0,15;2,29;-0,35;;;;;;;;;;;;;;;;
;2,29;0,48;2,29;0,23;;;;;;;;;;;;;;;;
;2,29;-0,34;2,29;0,51;;;;;;;;;;;;;;;;
;2,29;-0,07;2,29;-0,39;;;;;;;;;;;;;;;;
;2,29;0,51;2,29;0,01;;;;;;;;;;;;;;;;
;2,29;-0,15;2,29;0,35;;;;;;;;;;;;;;;;
;2,29;-0,74;2,29;-0,29;;;;;;;;;;;;;;;;
;2,29;-0,78;2,29;-0,79;;;;;;;;;;;;;;;;
;2,29;-0,68;2,29;-0,82;;;;;;;;;;;;;;;;
;2,29;-0,78;2,29;-0,95;;;;;;;;;;;;;;;;
;2,30;-1,34;2,30;-1,07;;;;;;;;;;;;;;;;
;2,30;-0,57;2,30;-1,52;;;;;;;;;;;;;;;;
;2,30;0,66;2,30;-0,36;;;;;;;;;;;;;;;;
;2,30;-0,44;2,30;0,56;;;;;;;;;;;;;;;;
;2,30;-0,95;2,30;-0,16;;;;;;;;;;;;;;;;
;2,30;-1,03;2,30;-0,54;;;;;;;;;;;;;;;;
;2,30;0,92;2,30;-0,62;;;;;;;;;;;;;;;;
;2,30;1,86;2,30;1,02;;;;;;;;;;;;;;;;
;2,30;0,66;2,30;1,64;;;;;;;;;;;;;;;;
;2,30;0,60;2,30;0,95;;;;;;;;;;;;;;;;
;2,30;1,50;2,30;1,29;;;;;;;;;;;;;;;;
;2,30;1,04;2,30;1,85;;;;;;;;;;;;;;;;
;2,30;0,06;2,30;0,93;;;;;;;;;;;;;;;;
;2,30;-0,30;2,30;-0,07;;;;;;;;;;;;;;;;
;2,30;-0,18;2,30;-0,65;;;;;;;;;;;;;;;;
;2,30;0,17;2,30;-0,69;;;;;;;;;;;;;;;;
;2,30;-0,29;2,30;-0,57;;;;;;;;;;;;;;;;
;2,30;-0,09;2,30;-0,62;;;;;;;;;;;;;;;;
;2,30;0,05;2,30;-0,14;;;;;;;;;;;;;;;;
;2,30;0,67;2,30;0,33;;;;;;;;;;;;;;;;
;2,30;-0,09;2,30;0,93;;;;;;;;;;;;;;;;
;2,30;-0,04;2,30;0,21;;;;;;;;;;;;;;;;
;2,30;0,88;2,30;0,43;;;;;;;;;;;;;;;;
;2,30;0,88;2,30;0,93;;;;;;;;;;;;;;;;
;2,30;0,93;2,30;0,87;;;;;;;;;;;;;;;;
;2,30;-0,08;2,30;0,84;;;;;;;;;;;;;;;;
;2,30;0,09;2,30;-0,05;;;;;;;;;;;;;;;;
;2,30;0,02;2,30;0,12;;;;;;;;;;;;;;;;
;2,30;-0,70;2,30;-0,39;;;;;;;;;;;;;;;;
;2,30;-0,63;2,30;-1,01;;;;;;;;;;;;;;;;
;2,30;-0,75;2,30;-1,02;;;;;;;;;;;;;;;;
;2,30;-0,44;2,30;-1,06;;;;;;;;;;;;;;;;
;2,30;1,27;2,30;-0,54;;;;;;;;;;;;;;;;
;2,30;2,63;2,30;1,57;;;;;;;;;;;;;;;;
;2,30;2,00;2,30;3,04;;;;;;;;;;;;;;;;
;2,30;1,38;2,30;2,94;;;;;;;;;;;;;;;;
;2,30;0,95;2,30;2,48;;;;;;;;;;;;;;;;
;2,30;0,95;2,30;1,60;;;;;;;;;;;;;;;;
;2,30;2,09;2,30;0,90;;;;;;;;;;;;;;;;
;2,30;1,72;2,30;1,49;;;;;;;;;;;;;;;;
;2,30;-0,05;2,30;0,69;;;;;;;;;;;;;;;;
;2,31;-0,89;2,31;-0,55;;;;;;;;;;;;;;;;
;2,31;-1,53;2,31;-1,42;;;;;;;;;;;;;;;;
;2,31;-0,23;2,31;-1,92;;;;;;;;;;;;;;;;
;2,31;-0,32;2,31;-0,90;;;;;;;;;;;;;;;;
;2,31;-0,18;2,31;-0,83;;;;;;;;;;;;;;;;
;2,31;-0,42;2,31;-0,02;;;;;;;;;;;;;;;;
;2,31;-2,57;2,31;-0,29;;;;;;;;;;;;;;;;
;2,31;-1,65;2,31;-2,10;;;;;;;;;;;;;;;;
;2,31;-1,35;2,31;-1,42;;;;;;;;;;;;;;;;
;2,31;-1,43;2,31;-1,90;;;;;;;;;;;;;;;;
;2,31;-0,21;2,31;-1,68;;;;;;;;;;;;;;;;
;2,31;-0,42;2,31;-0,41;;;;;;;;;;;;;;;;
;2,31;-1,29;2,31;-0,23;;;;;;;;;;;;;;;;
;2,31;-1,31;2,31;-0,89;;;;;;;;;;;;;;;;
;2,31;0,66;2,31;-0,56;;;;;;;;;;;;;;;;
;2,31;1,51;2,31;1,00;;;;;;;;;;;;;;;;
;2,31;1,20;2,31;1,65;;;;;;;;;;;;;;;;
;2,31;0,18;2,31;1,51;;;;;;;;;;;;;;;;
;2,31;0,02;2,31;0,75;;;;;;;;;;;;;;;;
;2,31;-0,42;2,31;0,29;;;;;;;;;;;;;;;;
;2,31;-0,13;2,31;-0,72;;;;;;;;;;;;;;;;
;2,31;-0,24;2,31;-0,66;;;;;;;;;;;;;;;;
;2,31;-1,12;2,31;-1,10;;;;;;;;;;;;;;;;
;2,31;-1,36;2,31;-1,59;;;;;;;;;;;;;;;;
;2,31;-1,35;2,31;-1,73;;;;;;;;;;;;;;;;
;2,31;-0,53;2,31;-1,40;;;;;;;;;;;;;;;;
;2,31;-0,18;2,31;-0,59;;;;;;;;;;;;;;;;
;2,31;0,07;2,31;0,06;;;;;;;;;;;;;;;;
;2,31;0,20;2,31;0,56;;;;;;;;;;;;;;;;
;2,31;0,22;2,31;0,85;;;;;;;;;;;;;;;;
